domain,cmpt_rank,is_home_district,category,counts,classification
abc3340.com,2.0,False,news,38,local
abc3340.com,2.0,True,news,1,local
abc3340.com,3.0,False,news,4322,local
abc3340.com,3.0,True,news,9,local
abc3340.com,4.0,False,news,2824,local
abc3340.com,4.0,True,news,7,local
abc3340.com,5.0,False,news,8559,local
abc3340.com,5.0,True,news,17,local
abc3340.com,6.0,False,news,14736,local
abc3340.com,6.0,True,news,31,local
abc3340.com,7.0,False,news,3056,local
abc3340.com,7.0,True,news,12,local
abc3340.com,8.0,False,news,1308,local
abc3340.com,8.0,True,news,4,local
abc3340.com,9.0,False,news,107,local
abc3340.com,10.0,False,news,8,local
abc4.com,0.0,False,news,3,
abc4.com,1.0,False,news,187,
abc4.com,2.0,False,news,238,
abc4.com,2.0,True,news,1,
abc4.com,3.0,False,news,799,
abc4.com,3.0,True,news,2,
abc4.com,4.0,False,news,4658,
abc4.com,4.0,True,news,6,
abc4.com,5.0,False,news,3396,
abc4.com,5.0,True,news,11,
abc4.com,6.0,False,news,4285,
abc4.com,6.0,True,news,12,
abc4.com,7.0,False,news,1240,
abc4.com,7.0,True,news,3,
abc4.com,8.0,False,news,81,
abc4.com,9.0,False,news,435,
abc4.com,9.0,True,news,2,
abc4.com,10.0,False,news,430,
abc4.com,11.0,False,news,3,
abc57.com,1.0,False,news,544,local
abc57.com,1.0,True,news,1,local
abc57.com,2.0,False,news,196,local
abc57.com,2.0,True,news,1,local
abc57.com,3.0,False,news,357,local
abc57.com,4.0,False,news,1297,local
abc57.com,4.0,True,news,5,local
abc57.com,5.0,False,news,5714,local
abc57.com,5.0,True,news,12,local
abc57.com,6.0,False,news,4151,local
abc57.com,6.0,True,news,12,local
abc57.com,7.0,False,news,3038,local
abc57.com,7.0,True,news,5,local
abc57.com,8.0,False,news,1164,local
abc57.com,8.0,True,news,3,local
abc57.com,9.0,False,news,1,local
abc57.com,10.0,False,news,10,local
abc57.com,11.0,False,news,51,local
abc6.com,1.0,False,news,2,local
abc6.com,2.0,False,news,7,local
abc6.com,3.0,False,news,1224,local
abc6.com,3.0,True,news,3,local
abc6.com,4.0,False,news,2704,local
abc6.com,4.0,True,news,3,local
abc6.com,5.0,False,news,8592,local
abc6.com,5.0,True,news,7,local
abc6.com,6.0,False,news,4281,local
abc6.com,6.0,True,news,13,local
abc6.com,7.0,False,news,1187,local
abc6.com,8.0,False,news,227,local
abc6.com,8.0,True,news,1,local
abc6onyourside.com,1.0,False,news,181,local
abc6onyourside.com,2.0,False,news,463,local
abc6onyourside.com,2.0,True,news,1,local
abc6onyourside.com,3.0,False,news,1491,local
abc6onyourside.com,3.0,True,news,4,local
abc6onyourside.com,4.0,False,news,2384,local
abc6onyourside.com,4.0,True,news,6,local
abc6onyourside.com,5.0,False,news,20200,local
abc6onyourside.com,5.0,True,news,40,local
abc6onyourside.com,6.0,False,news,20693,local
abc6onyourside.com,6.0,True,news,38,local
abc6onyourside.com,7.0,False,news,18702,local
abc6onyourside.com,7.0,True,news,50,local
abc6onyourside.com,8.0,False,news,4074,local
abc6onyourside.com,8.0,True,news,14,local
abc6onyourside.com,9.0,False,news,1265,local
abc6onyourside.com,9.0,True,news,1,local
abc6onyourside.com,10.0,False,news,641,local
abc6onyourside.com,10.0,True,news,1,local
abc6onyourside.com,11.0,False,news,135,local
abc6onyourside.com,12.0,False,news,57,local
abc6onyourside.com,13.0,False,news,6,local
abc7.com,1.0,False,news,93,other news
abc7.com,1.0,True,news,1,other news
abc7.com,2.0,False,news,96,other news
abc7.com,3.0,False,news,1911,other news
abc7.com,3.0,True,news,1,other news
abc7.com,4.0,False,news,11612,other news
abc7.com,4.0,True,news,28,other news
abc7.com,5.0,False,news,6382,other news
abc7.com,5.0,True,news,18,other news
abc7.com,6.0,False,news,3040,other news
abc7.com,6.0,True,news,8,other news
abc7.com,7.0,False,news,4291,other news
abc7.com,7.0,True,news,9,other news
abc7.com,8.0,False,news,3797,other news
abc7.com,8.0,True,news,7,other news
abc7.com,9.0,False,news,857,other news
abc7.com,9.0,True,news,3,other news
abc7.com,10.0,False,news,185,other news
abc7.com,11.0,False,news,5,other news
abc7amarillo.com,2.0,False,news,10,local
abc7amarillo.com,4.0,False,news,3,local
abc7amarillo.com,6.0,False,news,402,local
abc7amarillo.com,6.0,True,news,1,local
abc7amarillo.com,7.0,False,news,367,local
abc7amarillo.com,7.0,True,news,1,local
abc7amarillo.com,8.0,False,news,409,local
abc7amarillo.com,8.0,True,news,1,local
abc7amarillo.com,9.0,False,news,50,local
abc7amarillo.com,10.0,False,news,2,local
abc7chicago.com,0.0,False,news,2353,local
abc7chicago.com,0.0,True,news,6,local
abc7chicago.com,1.0,False,news,1812,local
abc7chicago.com,1.0,True,news,4,local
abc7chicago.com,2.0,False,news,1770,local
abc7chicago.com,2.0,True,news,2,local
abc7chicago.com,3.0,False,news,2480,local
abc7chicago.com,3.0,True,news,6,local
abc7chicago.com,4.0,False,news,8975,local
abc7chicago.com,4.0,True,news,20,local
abc7chicago.com,5.0,False,news,14275,local
abc7chicago.com,5.0,True,news,38,local
abc7chicago.com,6.0,False,news,15745,local
abc7chicago.com,6.0,True,news,36,local
abc7chicago.com,7.0,False,news,6086,local
abc7chicago.com,7.0,True,news,15,local
abc7chicago.com,8.0,False,news,4346,local
abc7chicago.com,8.0,True,news,10,local
abc7chicago.com,9.0,False,news,5503,local
abc7chicago.com,9.0,True,news,14,local
abc7chicago.com,10.0,False,news,2084,local
abc7chicago.com,10.0,True,news,11,local
abc7chicago.com,11.0,False,news,1613,local
abc7chicago.com,11.0,True,news,10,local
abc7chicago.com,12.0,False,news,418,local
abc7chicago.com,13.0,False,news,11,local
abc7news.com,1.0,False,news,195,local
abc7news.com,2.0,False,news,41,local
abc7news.com,3.0,False,news,965,local
abc7news.com,3.0,True,news,6,local
abc7news.com,4.0,False,news,4565,local
abc7news.com,4.0,True,news,11,local
abc7news.com,5.0,False,news,13735,local
abc7news.com,5.0,True,news,32,local
abc7news.com,6.0,False,news,22296,local
abc7news.com,6.0,True,news,44,local
abc7news.com,7.0,False,news,20122,local
abc7news.com,7.0,True,news,29,local
abc7news.com,8.0,False,news,12195,local
abc7news.com,8.0,True,news,5,local
abc7news.com,9.0,False,news,1011,local
abc7news.com,9.0,True,news,2,local
abc7ny.com,0.0,False,news,1363,local
abc7ny.com,0.0,True,news,3,local
abc7ny.com,1.0,False,news,522,local
abc7ny.com,1.0,True,news,1,local
abc7ny.com,2.0,False,news,58,local
abc7ny.com,3.0,False,news,2417,local
abc7ny.com,3.0,True,news,7,local
abc7ny.com,4.0,False,news,12785,local
abc7ny.com,4.0,True,news,25,local
abc7ny.com,5.0,False,news,12721,local
abc7ny.com,5.0,True,news,30,local
abc7ny.com,6.0,False,news,5895,local
abc7ny.com,6.0,True,news,15,local
abc7ny.com,7.0,False,news,3458,local
abc7ny.com,7.0,True,news,7,local
abc7ny.com,8.0,False,news,3240,local
abc7ny.com,8.0,True,news,10,local
abc7ny.com,9.0,False,news,1727,local
abc7ny.com,9.0,True,news,3,local
abc7ny.com,10.0,False,news,1792,local
abc7ny.com,10.0,True,news,2,local
abc7ny.com,11.0,False,news,1132,local
abc7ny.com,11.0,True,news,4,local
abc7ny.com,12.0,False,news,161,local
abc7ny.com,12.0,True,news,2,local
abcactionnews.com,1.0,False,news,22,local
abcactionnews.com,2.0,False,news,1111,local
abcactionnews.com,2.0,True,news,2,local
abcactionnews.com,3.0,False,news,5226,local
abcactionnews.com,3.0,True,news,14,local
abcactionnews.com,4.0,False,news,3200,local
abcactionnews.com,4.0,True,news,10,local
abcactionnews.com,5.0,False,news,9311,local
abcactionnews.com,5.0,True,news,18,local
abcactionnews.com,6.0,False,news,13984,local
abcactionnews.com,6.0,True,news,23,local
abcactionnews.com,7.0,False,news,10754,local
abcactionnews.com,7.0,True,news,17,local
abcactionnews.com,8.0,False,news,4342,local
abcactionnews.com,8.0,True,news,12,local
abcactionnews.com,9.0,False,news,43,local
abcactionnews.com,10.0,False,news,517,local
abcactionnews.com,10.0,True,news,1,local
abcactionnews.com,11.0,False,news,213,local
abcactionnews.com,11.0,True,news,1,local
abcactionnews.com,12.0,False,news,24,local
abccolumbia.com,1.0,False,news,6,local
abccolumbia.com,2.0,False,news,9,local
abccolumbia.com,3.0,False,news,63,local
abccolumbia.com,3.0,True,news,1,local
abccolumbia.com,4.0,False,news,2862,local
abccolumbia.com,4.0,True,news,4,local
abccolumbia.com,5.0,False,news,5001,local
abccolumbia.com,5.0,True,news,8,local
abccolumbia.com,6.0,False,news,4234,local
abccolumbia.com,6.0,True,news,7,local
abccolumbia.com,7.0,False,news,1916,local
abccolumbia.com,7.0,True,news,7,local
abccolumbia.com,8.0,False,news,1005,local
abccolumbia.com,8.0,True,news,4,local
abccolumbia.com,9.0,False,news,158,local
abccolumbia.com,9.0,True,news,4,local
abccolumbia.com,10.0,False,news,44,local
abccolumbia.com,11.0,False,news,173,local
abcnews4.com,0.0,False,news,905,local
abcnews4.com,1.0,False,news,431,local
abcnews4.com,1.0,True,news,1,local
abcnews4.com,2.0,False,news,454,local
abcnews4.com,2.0,True,news,5,local
abcnews4.com,3.0,False,news,1900,local
abcnews4.com,3.0,True,news,2,local
abcnews4.com,4.0,False,news,4202,local
abcnews4.com,4.0,True,news,10,local
abcnews4.com,5.0,False,news,6975,local
abcnews4.com,5.0,True,news,33,local
abcnews4.com,6.0,False,news,12636,local
abcnews4.com,6.0,True,news,19,local
abcnews4.com,7.0,False,news,8907,local
abcnews4.com,7.0,True,news,15,local
abcnews4.com,8.0,False,news,6171,local
abcnews4.com,8.0,True,news,12,local
abcnews4.com,9.0,False,news,853,local
abcnews4.com,9.0,True,news,4,local
abcnews4.com,10.0,False,news,484,local
abcnews4.com,11.0,False,news,347,local
abcnews4.com,11.0,True,news,1,local
abcnews4.com,12.0,False,news,1509,local
abcnews4.com,13.0,False,news,10,local
abcnewsradioonline.com,2.0,False,news,1,
abcnewsradioonline.com,3.0,False,news,207,
abcnewsradioonline.com,4.0,False,news,623,
abcnewsradioonline.com,4.0,True,news,1,
abcnewsradioonline.com,5.0,False,news,923,
abcnewsradioonline.com,5.0,True,news,2,
abcnewsradioonline.com,6.0,False,news,3167,
abcnewsradioonline.com,6.0,True,news,9,
abcnewsradioonline.com,7.0,False,news,9872,
abcnewsradioonline.com,7.0,True,news,23,
abcnewsradioonline.com,8.0,False,news,2047,
abcnewsradioonline.com,8.0,True,news,5,
abcnewsradioonline.com,9.0,False,news,11,
abcstlouis.com,3.0,False,news,1,local
abcstlouis.com,4.0,False,news,4,local
aberdeennews.com,3.0,False,news,30,local
aberdeennews.com,4.0,False,news,17,local
aberdeennews.com,4.0,True,news,1,local
aberdeennews.com,5.0,False,news,206,local
aberdeennews.com,6.0,False,news,26,local
aberdeennews.com,7.0,False,news,18,local
aberdeennews.com,8.0,False,news,176,local
aberdeennews.com,9.0,False,news,128,local
abigailspanberger.com,0.0,False,campaign_personal,7990,
abigailspanberger.com,0.0,True,campaign_personal,19,
abigailspanberger.com,1.0,False,campaign_personal,33661,
abigailspanberger.com,1.0,True,campaign_personal,76,
abigailspanberger.com,2.0,False,campaign_personal,3550,
abigailspanberger.com,2.0,True,campaign_personal,9,
abigailspanberger.com,3.0,False,campaign_personal,1461,
abigailspanberger.com,3.0,True,campaign_personal,3,
abovethelaw.com,1.0,False,news,21,national
abovethelaw.com,2.0,False,news,282,national
abovethelaw.com,2.0,True,news,1,national
abovethelaw.com,3.0,False,news,1041,national
abovethelaw.com,3.0,True,news,2,national
abovethelaw.com,4.0,False,news,648,national
abovethelaw.com,4.0,True,news,1,national
abovethelaw.com,5.0,False,news,279,national
abovethelaw.com,5.0,True,news,1,national
abovethelaw.com,6.0,False,news,1136,national
abovethelaw.com,6.0,True,news,3,national
abovethelaw.com,7.0,False,news,292,national
abovethelaw.com,8.0,False,news,830,national
abovethelaw.com,8.0,True,news,3,national
abqjournal.com,0.0,False,news,2,local
abqjournal.com,1.0,False,news,147,local
abqjournal.com,2.0,False,news,383,local
abqjournal.com,2.0,True,news,1,local
abqjournal.com,3.0,False,news,694,local
abqjournal.com,3.0,True,news,1,local
abqjournal.com,4.0,False,news,4436,local
abqjournal.com,4.0,True,news,6,local
abqjournal.com,5.0,False,news,12203,local
abqjournal.com,5.0,True,news,26,local
abqjournal.com,6.0,False,news,17935,local
abqjournal.com,6.0,True,news,33,local
abqjournal.com,7.0,False,news,5894,local
abqjournal.com,7.0,True,news,21,local
abqjournal.com,8.0,False,news,2377,local
abqjournal.com,8.0,True,news,11,local
abqjournal.com,9.0,False,news,841,local
abqjournal.com,9.0,True,news,2,local
abqjournal.com,10.0,False,news,6,local
abqjournal.com,10.0,True,news,1,local
abqjournal.com,11.0,False,news,6,local
academyhealth.org,2.0,False,other_third_party,40,
academyhealth.org,2.0,True,other_third_party,1,
academyhealth.org,3.0,False,other_third_party,29,
academyhealth.org,3.0,True,other_third_party,1,
academyhealth.org,4.0,False,other_third_party,288,
academyhealth.org,4.0,True,other_third_party,1,
academyhealth.org,5.0,False,other_third_party,44,
academyhealth.org,6.0,False,other_third_party,11,
academyhealth.org,9.0,False,other_third_party,361,
academyhealth.org,9.0,True,other_third_party,5,
academyhealth.org,10.0,False,other_third_party,8108,
academyhealth.org,10.0,True,other_third_party,17,
academyhealth.org,11.0,False,other_third_party,462,
acadialending.com,2.0,False,other_third_party,4,
acadialending.com,3.0,False,other_third_party,10,
acadialending.com,6.0,False,other_third_party,8,
acainternational.org,1.0,False,other_third_party,2416,
acainternational.org,1.0,True,other_third_party,3,
acainternational.org,2.0,False,other_third_party,138,
acainternational.org,3.0,False,other_third_party,3205,
acainternational.org,3.0,True,other_third_party,9,
acainternational.org,4.0,False,other_third_party,10496,
acainternational.org,4.0,True,other_third_party,20,
acainternational.org,5.0,False,other_third_party,3827,
acainternational.org,5.0,True,other_third_party,11,
acainternational.org,6.0,False,other_third_party,5660,
acainternational.org,6.0,True,other_third_party,16,
acainternational.org,7.0,False,other_third_party,473,
acainternational.org,7.0,True,other_third_party,2,
acainternational.org,8.0,False,other_third_party,4,
acceptthisrose.com,2.0,False,news,54,
acceptthisrose.com,3.0,False,news,197,
acceptthisrose.com,4.0,False,news,128,
acceptthisrose.com,4.0,True,news,1,
acceptthisrose.com,5.0,False,news,27,
accountingtoday.com,1.0,False,news,5,national
accountingtoday.com,2.0,False,news,5,national
accountingtoday.com,3.0,False,news,10,national
accountingtoday.com,4.0,False,news,485,national
accountingtoday.com,4.0,True,news,1,national
accountingtoday.com,5.0,False,news,342,national
accountingtoday.com,6.0,False,news,1940,national
accountingtoday.com,6.0,True,news,3,national
accountingtoday.com,7.0,False,news,1974,national
accountingtoday.com,7.0,True,news,6,national
accountingtoday.com,8.0,False,news,3470,national
accountingtoday.com,8.0,True,news,5,national
accountingtoday.com,9.0,False,news,451,national
accountingtoday.com,9.0,True,news,5,national
accountingtoday.com,10.0,False,news,355,national
accountingtoday.com,11.0,False,news,64,national
accountingtoday.com,11.0,True,news,1,national
acrofan.com,6.0,False,news,2,
actiac.org,4.0,False,other_third_party,197,
actiac.org,5.0,False,other_third_party,709,
actiac.org,5.0,True,other_third_party,1,
actiac.org,6.0,False,other_third_party,266,
actiac.org,6.0,True,other_third_party,2,
actiac.org,7.0,False,other_third_party,9,
actiac.org,8.0,False,other_third_party,757,
actiac.org,8.0,True,other_third_party,1,
actiac.org,9.0,False,other_third_party,817,
actiac.org,9.0,True,other_third_party,3,
actiac.org,10.0,False,other_third_party,300,
actiac.org,11.0,False,other_third_party,908,
actiac.org,12.0,False,other_third_party,404,
actiac.org,12.0,True,other_third_party,3,
actionnewsjax.com,1.0,False,news,43,local
actionnewsjax.com,2.0,False,news,486,local
actionnewsjax.com,2.0,True,news,1,local
actionnewsjax.com,3.0,False,news,2065,local
actionnewsjax.com,3.0,True,news,2,local
actionnewsjax.com,4.0,False,news,5924,local
actionnewsjax.com,4.0,True,news,18,local
actionnewsjax.com,5.0,False,news,26554,local
actionnewsjax.com,5.0,True,news,43,local
actionnewsjax.com,6.0,False,news,15955,local
actionnewsjax.com,6.0,True,news,42,local
actionnewsjax.com,7.0,False,news,5557,local
actionnewsjax.com,7.0,True,news,19,local
actionnewsjax.com,8.0,False,news,1036,local
actionnewsjax.com,8.0,True,news,6,local
actionnewsjax.com,9.0,False,news,50,local
actionnewsjax.com,9.0,True,news,1,local
actionnewsjax.com,10.0,False,news,13,local
actionnewsnow.com,1.0,False,news,931,local
actionnewsnow.com,1.0,True,news,3,local
actionnewsnow.com,2.0,False,news,63,local
actionnewsnow.com,3.0,False,news,724,local
actionnewsnow.com,3.0,True,news,1,local
actionnewsnow.com,4.0,False,news,1339,local
actionnewsnow.com,4.0,True,news,2,local
actionnewsnow.com,5.0,False,news,3160,local
actionnewsnow.com,5.0,True,news,8,local
actionnewsnow.com,6.0,False,news,6029,local
actionnewsnow.com,6.0,True,news,15,local
actionnewsnow.com,7.0,False,news,3502,local
actionnewsnow.com,7.0,True,news,4,local
actionnewsnow.com,8.0,False,news,1304,local
actionnewsnow.com,8.0,True,news,3,local
actionnewsnow.com,9.0,False,news,177,local
actionnewsnow.com,9.0,True,news,2,local
actionnewsnow.com,10.0,False,news,47,local
actionnewsnow.com,11.0,False,news,148,local
actionnewsnow.com,12.0,False,news,41,local
adamschiff.com,0.0,False,campaign_personal,387,
adamschiff.com,1.0,False,campaign_personal,583,
adamschiff.com,1.0,True,campaign_personal,1,
adamschiff.com,2.0,False,campaign_personal,1359,
adamschiff.com,2.0,True,campaign_personal,3,
adamschiff.com,3.0,False,campaign_personal,7546,
adamschiff.com,3.0,True,campaign_personal,18,
adamschiff.com,4.0,False,campaign_personal,5434,
adamschiff.com,4.0,True,campaign_personal,13,
adamschiff.com,5.0,False,campaign_personal,6148,
adamschiff.com,5.0,True,campaign_personal,13,
adamschiff.com,6.0,False,campaign_personal,8622,
adamschiff.com,6.0,True,campaign_personal,20,
adamschiff.com,7.0,False,campaign_personal,5811,
adamschiff.com,7.0,True,campaign_personal,13,
adamschiff.com,8.0,False,campaign_personal,9416,
adamschiff.com,8.0,True,campaign_personal,27,
adamschiff.com,9.0,False,campaign_personal,4650,
adamschiff.com,9.0,True,campaign_personal,10,
adamschiff.com,10.0,False,campaign_personal,2684,
adamschiff.com,10.0,True,campaign_personal,5,
adamschiff.com,11.0,False,campaign_personal,553,
adamschiff.com,11.0,True,campaign_personal,1,
adamschiff.com,12.0,False,campaign_personal,23,
adamsmith.org,0.0,False,other_third_party,530,
adamsmith.org,1.0,False,other_third_party,337,
adamsmith.org,2.0,False,other_third_party,4639,
adamsmith.org,2.0,True,other_third_party,13,
adamsmith.org,3.0,False,other_third_party,1072,
adamsmith.org,3.0,True,other_third_party,3,
adamsmith.org,4.0,False,other_third_party,6481,
adamsmith.org,4.0,True,other_third_party,14,
adamsmith.org,5.0,False,other_third_party,6891,
adamsmith.org,5.0,True,other_third_party,17,
