crawl_id,qry,home_dist,random_dist,result_length,rbo_similarity
20201030,Bob Latta,OH-5,GA-14,12,1
20201025,Bob Latta,OH-5,TN-8,13,1
20201227,Bob Latta,OH-5,GA-4,12,1
20201114,Bob Latta,OH-5,MA-6,13,1
20201207,Bob Latta,OH-5,GA-8,13,1
20201103,Carolyn Maloney,NY-12,FL-1,15,1
20201210,Carolyn Maloney,NY-12,VT-AT LARGE,11,1
20201209,Carolyn Maloney,NY-12,PA-17,12,1
20201014,Carolyn Maloney,NY-12,WI-6,12,1
20201215,Carolyn Maloney,NY-12,OR-3,14,1
20201203,Carolyn Maloney,NY-12,MN-5,15,1
20200902,Carolyn Maloney,NY-12,FL-4,14,1
20201006,Carolyn Maloney,NY-12,WA-8,13,1
20201031,Carolyn Maloney,NY-12,MI-2,11,1
20201120,Carolyn Maloney,NY-12,AZ-3,12,1
20201029,Marcy Kaptur,OH-9,MO-6,16,1
20200904,Marcy Kaptur,OH-9,PA-15,11,1
20201031,Marcy Kaptur,OH-9,CA-9,13,1
20201121,Marcy Kaptur,OH-9,TX-26,13,1
20201129,Marcy Kaptur,OH-9,SC-7,12,1
20200929,Marcy Kaptur,OH-9,TX-24,13,1
20201101,Marcy Kaptur,OH-9,NY-14,13,1
20201115,Marcy Kaptur,OH-9,GA-6,12,1
20200909,Marcy Kaptur,OH-9,WI-8,11,1
20201218,Marcy Kaptur,OH-9,OR-3,14,1
20201030,Anthony G. Brown,MD-4,NY-12,14,1
20201031,Anthony G. Brown,MD-4,WI-6,14,1
20201125,Anthony G. Brown,MD-4,PA-6,12,1
20201224,Anthony G. Brown,MD-4,FL-11,10,1
20200921,Anthony G. Brown,MD-4,GA-8,12,1
20201203,Anthony G. Brown,MD-4,IA-2,12,1
20201215,Anthony G. Brown,MD-4,CA-14,11,1
20200909,Anthony G. Brown,MD-4,TX-8,12,1
20201129,Anthony G. Brown,MD-4,OH-12,12,1
20200929,Anthony G. Brown,MD-4,WV-3,12,1
20201024,Bobby Scott,VA-3,NC-9,12,1
20201220,Bobby Scott,VA-3,ID-1,12,1
20201001,Bobby Scott,VA-3,OH-7,13,1
20201123,Bobby Scott,VA-3,FL-9,12,1
20200905,Bobby Scott,VA-3,TX-36,7,1
20201009,Bobby Scott,VA-3,OH-2,12,1
20201229,Bobby Scott,VA-3,TX-22,0,1
20201206,Bobby Scott,VA-3,IL-13,11,1
20201031,Bobby Scott,VA-3,GA-11,12,1
20201006,Bobby Scott,VA-3,CA-18,12,1
20201125,Donald McEachin,VA-4,CA-23,13,1
20201127,Donald McEachin,VA-4,NC-8,13,1
20200930,Donald McEachin,VA-4,AZ-4,12,1
20201225,Donald McEachin,VA-4,OH-11,11,1
20201001,Donald McEachin,VA-4,AZ-2,11,1
20201129,Donald McEachin,VA-4,NE-2,13,1
20200903,Donald McEachin,VA-4,AL-7,12,1
20201008,Donald McEachin,VA-4,NV-3,12,1
20201111,Donald McEachin,VA-4,OR-4,11,1
20201010,Donald McEachin,VA-4,AZ-9,12,1
20201023,Elaine Luria,VA-2,NC-3,18,1
20201214,Elaine Luria,VA-2,TX-2,13,1
20201129,Elaine Luria,VA-2,TX-21,12,1
20201105,Elaine Luria,VA-2,TN-5,16,1
20201106,Elaine Luria,VA-2,TX-4,17,1
20201216,Elaine Luria,VA-2,FL-6,0,1
20201109,Elaine Luria,VA-2,OH-15,12,1
20201013,Elaine Luria,VA-2,CO-1,12,1
20201202,Elaine Luria,VA-2,CA-36,12,1
20201025,Elaine Luria,VA-2,MN-8,17,1
20200901,Mark Takano,CA-41,PA-13,7,1
20201214,Mark Takano,CA-41,IN-4,11,1
20201021,Mark Takano,CA-41,PA-11,12,1
20201115,Mark Takano,CA-41,NC-9,12,1
20201110,Mark Takano,CA-41,TN-8,12,1
20200905,Mark Takano,CA-41,IA-4,13,1
20201010,Mark Takano,CA-41,TX-31,12,1
20201012,Mark Takano,CA-41,RI-2,12,1
20201203,Mark Takano,CA-41,WI-8,12,1
20201104,Mark Takano,CA-41,IN-9,14,1
20201116,Phil Roe,TN-1,IN-4,14,1
20201220,Phil Roe,TN-1,SC-3,13,1
20201015,Phil Roe,TN-1,MA-8,13,1
20201001,Phil Roe,TN-1,WA-4,12,1
20201230,Phil Roe,TN-1,NY-8,13,1
20200921,Phil Roe,TN-1,IL-18,13,1
20201219,Phil Roe,TN-1,CT-4,10,1
20201110,Phil Roe,TN-1,CA-11,13,1
20201224,Phil Roe,TN-1,CA-47,14,1
20201226,Phil Roe,TN-1,CA-1,13,1
20201228,Sylvia Garcia,TX-29,PA-8,12,1
20201104,Sylvia Garcia,TX-29,TN-1,14,1
20201214,Sylvia Garcia,TX-29,NJ-6,11,1
20201225,Sylvia Garcia,TX-29,RI-1,12,1
20201102,Sylvia Garcia,TX-29,MI-4,12,1
20201203,Sylvia Garcia,TX-29,MN-8,12,1
20201220,Sylvia Garcia,TX-29,OK-4,12,1
20201202,Sylvia Garcia,TX-29,PA-3,12,1
20201027,Sylvia Garcia,TX-29,OH-8,11,1
20201026,Sylvia Garcia,TX-29,NJ-7,12,1
20201204,Trent Kelly,MS-1,UT-4,11,1
20201120,Trent Kelly,MS-1,IL-12,11,1
20201225,Trent Kelly,MS-1,ME-1,10,1
20201103,Trent Kelly,MS-1,GA-4,10,1
20201106,Trent Kelly,MS-1,OH-16,14,1
20201230,Trent Kelly,MS-1,GA-5,10,1
20201202,Trent Kelly,MS-1,CA-36,11,1
20201221,Trent Kelly,MS-1,FL-4,11,1
20201020,Trent Kelly,MS-1,KS-1,12,1
20201223,Trent Kelly,MS-1,PA-4,10,1
20201213,Andy Harris,MD-1,CO-1,16,1
20201121,Andy Harris,MD-1,MI-12,13,1
20200907,Andy Harris,MD-1,KS-3,13,1
20201013,Andy Harris,MD-1,KY-5,12,1
20201009,Andy Harris,MD-1,MI-3,12,1
20200906,Andy Harris,MD-1,OK-2,13,1
20201024,Andy Harris,MD-1,NV-2,12,1
20201206,Andy Harris,MD-1,WA-6,12,1
20201029,Andy Harris,MD-1,CA-18,15,1
20201110,Andy Harris,MD-1,NY-10,13,1
20201119,Barbara Lee,CA-13,TN-2,14,1
20201208,Barbara Lee,CA-13,GA-3,14,1
20201128,Barbara Lee,CA-13,SC-7,13,1
20201202,Barbara Lee,CA-13,FL-27,13,1
20201116,Barbara Lee,CA-13,CA-3,11,1
20201028,Barbara Lee,CA-13,GA-5,12,1
20201010,Barbara Lee,CA-13,FL-4,14,1
20201126,Barbara Lee,CA-13,MI-12,15,1
20201130,Barbara Lee,CA-13,CA-38,13,1
20201216,Barbara Lee,CA-13,MA-7,14,1
20201230,Conor Lamb,PA-17,AR-1,14,1
20201223,Conor Lamb,PA-17,NJ-9,13,1
20201011,Conor Lamb,PA-17,SC-7,15,1
20201211,Conor Lamb,PA-17,FL-7,12,1
20201002,Conor Lamb,PA-17,IL-6,14,1
20201123,Conor Lamb,PA-17,MO-8,12,1
20201006,Conor Lamb,PA-17,CA-49,14,1
20201025,Conor Lamb,PA-17,CT-1,16,1
20201014,Conor Lamb,PA-17,FL-18,12,1
20201222,Conor Lamb,PA-17,CA-32,14,1
20201018,Dan Crenshaw,TX-2,SC-4,15,1
20201103,Dan Crenshaw,TX-2,IA-4,15,1
20201205,Dan Crenshaw,TX-2,OH-15,15,1
20201210,Dan Crenshaw,TX-2,AR-3,15,1
20201022,Dan Crenshaw,TX-2,GA-12,16,1
20201228,Dan Crenshaw,TX-2,MA-3,12,1
20201230,Dan Crenshaw,TX-2,CA-32,15,1
20201202,Dan Crenshaw,TX-2,NY-2,14,1
20201218,Dan Crenshaw,TX-2,VA-6,14,1
20201005,Dan Crenshaw,TX-2,GA-11,14,1
20201021,Don Beyer,VA-8,CA-53,12,1
20201201,Don Beyer,VA-8,CA-45,12,1
20201109,Don Beyer,VA-8,WI-6,12,1
20201019,Don Beyer,VA-8,FL-16,13,1
20200905,Don Beyer,VA-8,IL-15,13,1
20201211,Don Beyer,VA-8,AR-1,12,1
20200902,Don Beyer,VA-8,UT-4,12,1
20201202,Don Beyer,VA-8,PA-3,12,1
20201015,Don Beyer,VA-8,OH-1,13,1
20200901,Don Beyer,VA-8,CA-7,12,1
20201107,James Comer,KY-1,ME-1,13,1
20201001,James Comer,KY-1,FL-3,13,1
20201224,James Comer,KY-1,VA-6,0,1
20201025,James Comer,KY-1,IN-5,12,1
20201124,James Comer,KY-1,CA-29,13,1
20201119,James Comer,KY-1,MN-6,15,1
20201219,James Comer,KY-1,IA-2,14,1
20201023,James Comer,KY-1,OH-14,13,1
20201017,James Comer,KY-1,TX-23,12,1
20201126,James Comer,KY-1,CA-9,12,1
20201114,James Langevin,RI-2,NV-2,11,1
20200912,James Langevin,RI-2,TX-12,13,1
20201128,James Langevin,RI-2,AL-4,12,1
20201031,James Langevin,RI-2,TX-9,12,1
20201120,James Langevin,RI-2,NM-3,12,1
20201215,James Langevin,RI-2,FL-18,10,1
20201014,James Langevin,RI-2,WA-1,12,1
20201011,James Langevin,RI-2,NH-1,13,1
20201119,James Langevin,RI-2,HI-2,11,1
20201122,James Langevin,RI-2,MO-3,12,1
20201209,Joseph Morelle,NY-25,NY-4,12,1
20200919,Joseph Morelle,NY-25,IN-8,13,1
20201026,Joseph Morelle,NY-25,NY-13,12,1
20201113,Joseph Morelle,NY-25,GA-6,11,1
20201226,Joseph Morelle,NY-25,NV-2,0,1
20201214,Joseph Morelle,NY-25,TX-9,12,1
20201118,Joseph Morelle,NY-25,RI-1,11,1
20201217,Joseph Morelle,NY-25,MN-8,12,1
20201120,Joseph Morelle,NY-25,TN-9,11,1
20201108,Joseph Morelle,NY-25,MI-9,11,1
20201226,Nancy Pelosi,CA-12,CA-27,15,1
20201006,Nancy Pelosi,CA-12,AZ-3,16,1
20201129,Nancy Pelosi,CA-12,VA-1,13,1
20201225,Nancy Pelosi,CA-12,KY-6,15,1
20201019,Nancy Pelosi,CA-12,NC-9,16,1
20201110,Nancy Pelosi,CA-12,NY-14,13,1
20201008,Nancy Pelosi,CA-12,CA-11,15,1
20201012,Nancy Pelosi,CA-12,IN-8,16,1
20201020,Nancy Pelosi,CA-12,NY-4,17,1
20201109,Nancy Pelosi,CA-12,GA-5,15,1
20201208,Nydia Velázquez,NY-7,OH-14,11,1
20201010,Nydia Velázquez,NY-7,WA-10,12,1
20201227,Nydia Velázquez,NY-7,MS-4,0,1
20201015,Nydia Velázquez,NY-7,CT-3,12,1
20201213,Nydia Velázquez,NY-7,NY-20,11,1
20201112,Nydia Velázquez,NY-7,AZ-5,12,1
20201029,Nydia Velázquez,NY-7,NY-17,12,1
20201113,Nydia Velázquez,NY-7,CA-17,12,1
20201202,Nydia Velázquez,NY-7,TX-26,12,1
20201127,Nydia Velázquez,NY-7,MD-1,11,1
20200920,Steve Stivers,OH-15,TX-12,11,1
20201228,Steve Stivers,OH-15,CA-3,12,1
20201219,Steve Stivers,OH-15,MN-5,11,1
20201126,Steve Stivers,OH-15,CA-26,12,1
20200909,Steve Stivers,OH-15,RI-1,11,1
20200905,Steve Stivers,OH-15,MN-6,11,1
20200902,Steve Stivers,OH-15,OH-12,11,1
20201003,Steve Stivers,OH-15,WA-2,12,1
20201029,Steve Stivers,OH-15,KY-1,11,1
20201115,Steve Stivers,OH-15,MA-6,11,1
20200912,Tom Reed,NY-23,NV-4,13,1
20201119,Tom Reed,NY-23,TN-8,15,1
20201215,Tom Reed,NY-23,NV-3,13,1
20200911,Tom Reed,NY-23,TX-4,13,1
20201124,Tom Reed,NY-23,NY-6,12,1
20201019,Tom Reed,NY-23,MO-3,15,1
20201221,Tom Reed,NY-23,CT-2,0,1
20201230,Tom Reed,NY-23,NH-2,15,1
20201206,Tom Reed,NY-23,FL-15,12,1
20201013,Tom Reed,NY-23,NJ-3,12,1
20201126,Austin Scott,GA-8,WA-4,12,1
20201201,Austin Scott,GA-8,NE-2,15,1
20201113,Austin Scott,GA-8,OR-5,13,1
20201109,Austin Scott,GA-8,CA-32,13,1
20200920,Austin Scott,GA-8,NC-5,11,1
20201105,Austin Scott,GA-8,FL-4,13,1
20201003,Austin Scott,GA-8,CT-2,13,1
20201128,Austin Scott,GA-8,IN-3,13,1
20201106,Austin Scott,GA-8,MA-7,13,1
20201223,Austin Scott,GA-8,AZ-9,12,1
20200921,Frank Pallone,NJ-6,NH-2,13,1
20201216,Frank Pallone,NJ-6,CA-1,11,1
20201122,Frank Pallone,NJ-6,PA-15,12,1
20201231,Frank Pallone,NJ-6,MA-4,12,1
20201201,Frank Pallone,NJ-6,GA-5,13,1
20201102,Frank Pallone,NJ-6,KY-1,11,1
20201226,Frank Pallone,NJ-6,MS-2,12,1
20201230,Frank Pallone,NJ-6,PA-7,12,1
20200930,Frank Pallone,NJ-6,AZ-1,13,1
20200915,Frank Pallone,NJ-6,NC-5,12,1
20201016,Adam Kinzinger,IL-16,OR-4,13,1
20201128,Adam Kinzinger,IL-16,IN-8,15,1
20201214,Adam Kinzinger,IL-16,OK-1,15,1
20201102,Adam Kinzinger,IL-16,CA-36,13,1
20201123,Adam Kinzinger,IL-16,TX-5,15,1
20200921,Adam Kinzinger,IL-16,RI-2,11,1
20201122,Adam Kinzinger,IL-16,AZ-3,14,1
20201227,Adam Kinzinger,IL-16,TN-3,15,1
20200910,Adam Kinzinger,IL-16,WA-10,13,1
20201008,Adam Kinzinger,IL-16,TN-4,11,1
20201002,Brad Schneider,IL-10,NC-1,12,1
20201018,Brad Schneider,IL-10,FL-20,13,1
20201017,Brad Schneider,IL-10,WI-2,13,1
20201125,Brad Schneider,IL-10,CA-49,12,1
20200910,Brad Schneider,IL-10,NY-21,11,1
20201003,Brad Schneider,IL-10,KY-5,12,1
20201111,Brad Schneider,IL-10,IL-12,12,1
20201221,Brad Schneider,IL-10,OR-5,0,1
20201014,Brad Schneider,IL-10,AR-3,12,1
20201016,Brad Schneider,IL-10,FL-3,16,1
20201110,John Yarmuth,KY-3,IL-10,13,1
20201117,John Yarmuth,KY-3,MO-4,12,1
20201215,John Yarmuth,KY-3,DC-AT LARGE,12,1
20201220,John Yarmuth,KY-3,GA-10,12,1
20201015,John Yarmuth,KY-3,TX-29,12,1
20201009,John Yarmuth,KY-3,UT-3,13,1
20201104,John Yarmuth,KY-3,UT-4,15,1
20201124,John Yarmuth,KY-3,MO-7,12,1
20201004,John Yarmuth,KY-3,OH-13,12,1
20200902,John Yarmuth,KY-3,TN-5,12,1
20201030,Bill Johnson,OH-6,MI-14,9,1
20201216,Bill Johnson,OH-6,NH-2,7,1
20201231,Bill Johnson,OH-6,CA-27,8,1
20201024,Bill Johnson,OH-6,CA-23,9,1
20200911,Bill Johnson,OH-6,CA-46,7,1
20201130,Bill Johnson,OH-6,NC-12,8,1
20201201,Bill Johnson,OH-6,FL-23,8,1
20201025,Bill Johnson,OH-6,KS-4,10,1
20201007,Bill Johnson,OH-6,OH-4,12,1
20201223,Bill Johnson,OH-6,AK-AT LARGE,10,1
20201203,Lee Zeldin,NY-1,PA-8,13,1
20200929,Lee Zeldin,NY-1,CO-2,12,1
20201109,Lee Zeldin,NY-1,IL-12,15,1
20201031,Lee Zeldin,NY-1,CT-1,15,1
20201217,Lee Zeldin,NY-1,TX-9,14,1
20201124,Lee Zeldin,NY-1,CA-7,12,1
20200912,Lee Zeldin,NY-1,PA-9,11,1
20201213,Lee Zeldin,NY-1,MN-8,14,1
20200902,Lee Zeldin,NY-1,NM-1,11,1
20201002,Lee Zeldin,NY-1,NY-21,12,1
20201016,Cindy Axne,IA-3,NY-1,12,1
20201002,Cindy Axne,IA-3,MN-8,13,1
20200913,Cindy Axne,IA-3,MO-4,13,1
20201030,Cindy Axne,IA-3,NC-9,12,1
20201120,Cindy Axne,IA-3,PA-11,12,1
20201106,Cindy Axne,IA-3,UT-1,15,1
20200908,Cindy Axne,IA-3,NY-27,12,1
20201014,Cindy Axne,IA-3,PA-4,14,1
20201208,Cindy Axne,IA-3,MI-4,12,1
20201214,Cindy Axne,IA-3,WA-1,10,1
20201128,Don Bacon,NE-2,NC-8,13,1
20201022,Don Bacon,NE-2,WA-8,13,1
20201103,Don Bacon,NE-2,TX-35,16,1
20201207,Don Bacon,NE-2,GA-14,11,1
20201006,Don Bacon,NE-2,OH-11,13,1
20201008,Don Bacon,NE-2,OH-15,16,1
20201002,Don Bacon,NE-2,PA-4,13,1
20201205,Don Bacon,NE-2,CA-8,13,1
20201110,Don Bacon,NE-2,CA-41,15,1
20201126,Don Bacon,NE-2,MD-2,13,1
20200929,Steve King,IA-4,MA-9,6,1
20201208,Steve King,IA-4,SD-AT LARGE,13,1
20200902,Steve King,IA-4,NY-25,13,1
20201109,Steve King,IA-4,TX-28,12,1
20201009,Steve King,IA-4,TX-21,15,1
20200920,Steve King,IA-4,NY-20,16,1
20201104,Steve King,IA-4,NM-1,16,1
20201223,Steve King,IA-4,IL-4,13,1
20201213,Steve King,IA-4,AZ-4,0,1
20201121,Steve King,IA-4,FL-1,12,1
20201007,Brendan Boyle,PA-2,NJ-1,12,1
20200920,Brendan Boyle,PA-2,CA-15,12,1
20201025,Brendan Boyle,PA-2,CA-29,12,1
20201106,Brendan Boyle,PA-2,SC-2,15,1
20201110,Brendan Boyle,PA-2,AL-7,12,1
20201123,Brendan Boyle,PA-2,OK-4,12,1
20201122,Brendan Boyle,PA-2,NJ-10,12,1
20201107,Brendan Boyle,PA-2,CA-48,11,1
20200906,Brendan Boyle,PA-2,IL-17,12,1
20201003,Brendan Boyle,PA-2,MN-5,12,1
20201027,Kevin Brady,TX-8,MO-7,12,1
20201130,Kevin Brady,TX-8,NC-12,11,1
20201013,Kevin Brady,TX-8,PA-16,12,1
20201006,Kevin Brady,TX-8,NC-10,12,1
20201101,Kevin Brady,TX-8,NC-9,12,1
20200906,Kevin Brady,TX-8,OH-5,14,1
20201031,Kevin Brady,TX-8,MS-1,12,1
20201112,Kevin Brady,TX-8,CA-22,12,1
20201228,Kevin Brady,TX-8,NY-27,12,1
20201229,Kevin Brady,TX-8,OR-5,14,1
20200905,Bruce Westerman,AR-4,TX-3,13,1
20201010,Bruce Westerman,AR-4,CA-9,12,1
20201004,Bruce Westerman,AR-4,TX-16,12,1
20201206,Bruce Westerman,AR-4,WA-5,11,1
20201117,Bruce Westerman,AR-4,TX-4,11,1
20200912,Bruce Westerman,AR-4,MA-5,12,1
20201019,Bruce Westerman,AR-4,NJ-1,0,1
20201114,Bruce Westerman,AR-4,MI-10,12,1
20201231,Bruce Westerman,AR-4,UT-4,12,1
20201015,Bruce Westerman,AR-4,CA-40,12,1
20200909,Dean Phillips,MN-3,NY-18,13,1
20201109,Dean Phillips,MN-3,FL-3,13,1
20200901,Dean Phillips,MN-3,VA-11,15,1
20201107,Dean Phillips,MN-3,PA-4,18,1
20201130,Dean Phillips,MN-3,MN-8,12,1
20201018,Dean Phillips,MN-3,CA-32,13,1
20201102,Dean Phillips,MN-3,WI-8,14,1
20201122,Dean Phillips,MN-3,OR-2,12,1
20201028,Dean Phillips,MN-3,TX-8,13,1
20201206,Dean Phillips,MN-3,TX-28,12,1
20200913,French Hill,AR-2,MA-1,12,1
20201003,French Hill,AR-2,IL-8,12,1
20201227,French Hill,AR-2,WA-4,11,1
20201119,French Hill,AR-2,NY-10,12,1
20201226,French Hill,AR-2,CA-43,10,1
20201113,French Hill,AR-2,PA-12,10,1
20201209,French Hill,AR-2,CO-4,12,1
20200904,French Hill,AR-2,OR-1,12,1
20201127,French Hill,AR-2,NJ-12,13,1
20201123,French Hill,AR-2,WA-7,12,1
20200921,Hakeem Jeffries,NY-8,MN-7,12,1
20201017,Hakeem Jeffries,NY-8,NC-7,13,1
20201028,Hakeem Jeffries,NY-8,CA-15,12,1
20201207,Hakeem Jeffries,NY-8,SD-AT LARGE,12,1
20201209,Hakeem Jeffries,NY-8,WA-6,16,1
20200906,Hakeem Jeffries,NY-8,NY-13,12,1
20201110,Hakeem Jeffries,NY-8,MI-10,19,1
20201015,Hakeem Jeffries,NY-8,OR-2,10,1
20201119,Hakeem Jeffries,NY-8,KS-4,16,1
20201116,Hakeem Jeffries,NY-8,OK-2,12,1
20201221,Steve Womack,AR-3,NY-24,12,1
20201007,Steve Womack,AR-3,TN-5,11,1
20201001,Steve Womack,AR-3,NC-9,11,1
20201228,Steve Womack,AR-3,CA-21,12,1
20201020,Steve Womack,AR-3,KS-1,13,1
20201124,Steve Womack,AR-3,MN-5,12,1
20200911,Steve Womack,AR-3,AZ-3,11,1
20200904,Steve Womack,AR-3,SC-6,10,1
20201213,Steve Womack,AR-3,FL-19,13,1
20201113,Steve Womack,AR-3,VA-8,13,1
20201011,Jason Crow,CO-6,FL-11,13,1
20201001,Jason Crow,CO-6,OR-4,13,1
20201106,Jason Crow,CO-6,MI-12,16,1
20201007,Jason Crow,CO-6,CA-4,13,1
20200919,Jason Crow,CO-6,TN-9,13,1
20201205,Jason Crow,CO-6,MA-5,13,1
20201201,Jason Crow,CO-6,TX-1,13,1
20201224,Jason Crow,CO-6,OH-2,11,1
20201225,Jason Crow,CO-6,PA-2,13,1
20201116,Jason Crow,CO-6,MN-2,13,1
20201103,Chrissy Houlahan,PA-6,NC-1,13,1
20201003,Chrissy Houlahan,PA-6,TX-15,12,1
20201018,Chrissy Houlahan,PA-6,MN-7,13,1
20200912,Chrissy Houlahan,PA-6,UT-4,12,1
20201109,Chrissy Houlahan,PA-6,NY-9,12,1
20201020,Chrissy Houlahan,PA-6,TX-29,13,1
20201201,Chrissy Houlahan,PA-6,KY-5,13,1
20200913,Chrissy Houlahan,PA-6,PA-1,12,1
20200930,Chrissy Houlahan,PA-6,NC-7,12,1
20201006,Chrissy Houlahan,PA-6,TX-34,11,1
20200929,Donald Norcross,NJ-1,IL-9,10,1
20201101,Donald Norcross,NJ-1,AZ-3,9,1
20200914,Donald Norcross,NJ-1,CO-3,12,1
20200905,Donald Norcross,NJ-1,PA-3,13,1
20201202,Donald Norcross,NJ-1,NE-2,9,1
20201004,Donald Norcross,NJ-1,AL-1,9,1
20200904,Donald Norcross,NJ-1,IL-11,12,1
20201118,Donald Norcross,NJ-1,IN-1,9,1
20201005,Donald Norcross,NJ-1,AR-2,9,1
20201209,Donald Norcross,NJ-1,NE-1,12,1
20200909,Madeleine Dean,PA-4,CO-7,12,1
20201216,Madeleine Dean,PA-4,OH-1,13,1
20201010,Madeleine Dean,PA-4,TX-21,10,1
20201115,Madeleine Dean,PA-4,WV-1,12,1
20201121,Madeleine Dean,PA-4,IN-9,12,1
20201017,Madeleine Dean,PA-4,WI-8,11,1
20200912,Madeleine Dean,PA-4,NY-12,12,1
20201109,Madeleine Dean,PA-4,AZ-3,12,1
20201218,Madeleine Dean,PA-4,MS-3,12,1
20201204,Madeleine Dean,PA-4,CA-29,12,1
20201114,Mary Gay Scanlon,PA-5,GA-5,12,1
20201211,Mary Gay Scanlon,PA-5,NC-5,11,1
20201210,Mary Gay Scanlon,PA-5,FL-16,11,1
20201011,Mary Gay Scanlon,PA-5,NY-3,12,1
20200907,Mary Gay Scanlon,PA-5,IA-4,11,1
20201017,Mary Gay Scanlon,PA-5,MI-5,11,1
20201111,Mary Gay Scanlon,PA-5,IN-6,12,1
20200909,Mary Gay Scanlon,PA-5,TX-17,11,1
20201218,Mary Gay Scanlon,PA-5,CA-42,12,1
20201223,Mary Gay Scanlon,PA-5,VA-10,12,1
20200920,Susan Wild,PA-7,GA-14,14,1
20201024,Susan Wild,PA-7,CO-3,14,1
20200902,Susan Wild,PA-7,MN-5,13,1
20201206,Susan Wild,PA-7,PA-18,12,1
20200904,Susan Wild,PA-7,MA-3,13,1
20201202,Susan Wild,PA-7,OK-2,12,1
20200905,Susan Wild,PA-7,CA-3,15,1
20201122,Susan Wild,PA-7,FL-16,12,1
20201029,Susan Wild,PA-7,MI-13,12,1
20200909,Susan Wild,PA-7,CA-50,13,1
20200930,Ross Spano,FL-15,FL-17,13,1
20201004,Ross Spano,FL-15,WI-2,15,1
20201015,Ross Spano,FL-15,NY-24,12,1
20201007,Ross Spano,FL-15,TX-24,13,1
20201031,Ross Spano,FL-15,OH-3,13,1
20201019,Ross Spano,FL-15,CA-14,12,1
20201111,Ross Spano,FL-15,PA-13,12,1
20200906,Ross Spano,FL-15,PA-6,13,1
20201129,Ross Spano,FL-15,TX-4,12,1
20201219,Ross Spano,FL-15,LA-2,11,1
20201203,Mike Johnson,LA-4,FL-6,12,1
20201209,Mike Johnson,LA-4,AZ-5,13,1
20201228,Mike Johnson,LA-4,IN-8,14,1
20201219,Mike Johnson,LA-4,NJ-3,15,1
20201007,Mike Johnson,LA-4,CO-1,16,1
20201205,Mike Johnson,LA-4,TX-27,12,1
20201125,Mike Johnson,LA-4,NJ-12,14,1
20201229,Mike Johnson,LA-4,TX-8,12,1
20201113,Mike Johnson,LA-4,IN-4,13,1
20201025,Mike Johnson,LA-4,GA-13,10,1
20201216,Kathy Castor,FL-14,MD-2,13,1
20201115,Kathy Castor,FL-14,CA-44,9,1
20201015,Kathy Castor,FL-14,AZ-4,12,1
20201011,Kathy Castor,FL-14,VA-8,12,1
20201201,Kathy Castor,FL-14,MN-2,13,1
20201016,Kathy Castor,FL-14,CA-49,12,1
20201108,Kathy Castor,FL-14,AL-6,9,1
20201031,Kathy Castor,FL-14,CA-32,12,1
20201116,Kathy Castor,FL-14,WA-8,9,1
20201225,Kathy Castor,FL-14,MD-7,12,1
20201003,Dina Titus,NV-1,FL-8,11,1
20200911,Dina Titus,NV-1,VA-3,11,1
20201115,Dina Titus,NV-1,CA-35,10,1
20200912,Dina Titus,NV-1,AZ-6,11,1
20200913,Dina Titus,NV-1,CO-3,11,1
20201030,Dina Titus,NV-1,CO-7,12,1
20200906,Dina Titus,NV-1,MI-12,11,1
20201025,Dina Titus,NV-1,MN-5,12,1
20201219,Dina Titus,NV-1,IN-2,12,1
20201005,Dina Titus,NV-1,CA-36,11,1
20201120,Doug LaMalfa,CA-1,MA-1,12,1
20200921,Doug LaMalfa,CA-1,OR-5,12,1
20201029,Doug LaMalfa,CA-1,CA-9,12,1
20201110,Doug LaMalfa,CA-1,WV-2,13,1
20201017,Doug LaMalfa,CA-1,TX-35,14,1
20201119,Doug LaMalfa,CA-1,AZ-9,12,1
20201209,Doug LaMalfa,CA-1,GA-6,13,1
20201004,Doug LaMalfa,CA-1,PA-4,10,1
20201101,Doug LaMalfa,CA-1,PA-16,12,1
20201212,Doug LaMalfa,CA-1,SC-2,16,1
20201215,Mark Amodei,NV-2,CA-21,12,1
20200902,Mark Amodei,NV-2,AL-4,11,1
20200921,Mark Amodei,NV-2,OH-8,13,1
20200929,Mark Amodei,NV-2,PA-14,6,1
20200920,Mark Amodei,NV-2,CA-33,13,1
20201228,Mark Amodei,NV-2,TX-27,12,1
20201102,Mark Amodei,NV-2,MA-6,13,1
20201013,Mark Amodei,NV-2,CO-7,12,1
20201006,Mark Amodei,NV-2,WI-3,12,1
20201110,Mark Amodei,NV-2,VA-11,13,1
20201119,Steven Horsford,NV-4,HI-1,10,1
20201216,Steven Horsford,NV-4,AR-3,10,1
20201006,Steven Horsford,NV-4,GA-13,11,1
20201120,Steven Horsford,NV-4,CA-6,12,1
20201112,Steven Horsford,NV-4,UT-1,11,1
20201114,Steven Horsford,NV-4,OK-4,11,1
20201218,Steven Horsford,NV-4,MN-8,11,1
20200914,Steven Horsford,NV-4,TX-30,12,1
20201228,Steven Horsford,NV-4,TN-6,0,1
20201107,Steven Horsford,NV-4,WA-7,14,1
20201214,Susie Lee,NV-3,AZ-7,11,1
20201008,Susie Lee,NV-3,GA-3,12,1
20201105,Susie Lee,NV-3,TX-30,14,1
20200920,Susie Lee,NV-3,OR-4,16,1
20201002,Susie Lee,NV-3,GA-8,12,1
20201202,Susie Lee,NV-3,CA-20,13,1
