domain,cmpt_rank,is_home_district,category,counts
abc6onyourside.com,6.0,False,news,20693
abc6onyourside.com,6.0,True,news,38
abc6onyourside.com,7.0,False,news,18702
abc6onyourside.com,7.0,True,news,50
abc6onyourside.com,8.0,False,news,4074
abc6onyourside.com,8.0,True,news,14
abc6onyourside.com,9.0,False,news,1265
abc6onyourside.com,9.0,True,news,1
abc6onyourside.com,10.0,False,news,641
abc6onyourside.com,10.0,True,news,1
abc6onyourside.com,11.0,False,news,135
abc6onyourside.com,12.0,False,news,57
abc6onyourside.com,13.0,False,news,6
abc7.com,1.0,False,news,93
abc7.com,1.0,True,news,1
abc7.com,2.0,False,news,96
abc7.com,3.0,False,news,1911
abc7.com,3.0,True,news,1
abc7.com,4.0,False,news,11612
abc7.com,4.0,True,news,28
abc7.com,5.0,False,news,6382
abc7.com,5.0,True,news,18
abc7.com,6.0,False,news,3040
abc7.com,6.0,True,news,8
abc7.com,7.0,False,news,4291
abc7.com,7.0,True,news,9
abc7.com,8.0,False,news,3797
abc7.com,8.0,True,news,7
abc7.com,9.0,False,news,857
abc7.com,9.0,True,news,3
abc7.com,10.0,False,news,185
abc7.com,11.0,False,news,5
abc7amarillo.com,2.0,False,news,10
abc7amarillo.com,4.0,False,news,3
abc7amarillo.com,6.0,False,news,402
abc7amarillo.com,6.0,True,news,1
abc7amarillo.com,7.0,False,news,367
abc7amarillo.com,7.0,True,news,1
abc7amarillo.com,8.0,False,news,409
abc7amarillo.com,8.0,True,news,1
abc7amarillo.com,9.0,False,news,50
abc7amarillo.com,10.0,False,news,2
abc7chicago.com,0.0,False,news,2353
abc7chicago.com,0.0,True,news,6
abc7chicago.com,1.0,False,news,1812
abc7chicago.com,1.0,True,news,4
abc7chicago.com,2.0,False,news,1770
abc7chicago.com,2.0,True,news,2
abc7chicago.com,3.0,False,news,2480
abc7chicago.com,3.0,True,news,6
abc7chicago.com,4.0,False,news,8975
abc7chicago.com,4.0,True,news,20
abc7chicago.com,5.0,False,news,14275
abc7chicago.com,5.0,True,news,38
abc7chicago.com,6.0,False,news,15745
abc7chicago.com,6.0,True,news,36
abc7chicago.com,7.0,False,news,6086
abc7chicago.com,7.0,True,news,15
abc7chicago.com,8.0,False,news,4346
abc7chicago.com,8.0,True,news,10
abc7chicago.com,9.0,False,news,5503
abc7chicago.com,9.0,True,news,14
abc7chicago.com,10.0,False,news,2084
abc7chicago.com,10.0,True,news,11
abc7chicago.com,11.0,False,news,1613
abc7chicago.com,11.0,True,news,10
abc7chicago.com,12.0,False,news,418
abc7chicago.com,13.0,False,news,11
abc7news.com,1.0,False,news,195
abc7news.com,2.0,False,news,41
abc7news.com,3.0,False,news,965
abc7news.com,3.0,True,news,6
abc7news.com,4.0,False,news,4565
abc7news.com,4.0,True,news,11
abc7news.com,5.0,False,news,13735
abc7news.com,5.0,True,news,32
abc7news.com,6.0,False,news,22296
abc7news.com,6.0,True,news,44
abc7news.com,7.0,False,news,20122
abc7news.com,7.0,True,news,29
abc7news.com,8.0,False,news,12195
abc7news.com,8.0,True,news,5
abc7news.com,9.0,False,news,1011
abc7news.com,9.0,True,news,2
abc7ny.com,0.0,False,news,1363
abc7ny.com,0.0,True,news,3
abc7ny.com,1.0,False,news,522
abc7ny.com,1.0,True,news,1
abc7ny.com,2.0,False,news,58
abc7ny.com,3.0,False,news,2417
abc7ny.com,3.0,True,news,7
abc7ny.com,4.0,False,news,12785
abc7ny.com,4.0,True,news,25
abc7ny.com,5.0,False,news,12721
abc7ny.com,5.0,True,news,30
abc7ny.com,6.0,False,news,5895
abc7ny.com,6.0,True,news,15
abc7ny.com,7.0,False,news,3458
abc7ny.com,7.0,True,news,7
abc7ny.com,8.0,False,news,3240
abc7ny.com,8.0,True,news,10
abc7ny.com,9.0,False,news,1727
abc7ny.com,9.0,True,news,3
abc7ny.com,10.0,False,news,1792
abc7ny.com,10.0,True,news,2
abc7ny.com,11.0,False,news,1132
abc7ny.com,11.0,True,news,4
abc7ny.com,12.0,False,news,161
abc7ny.com,12.0,True,news,2
abcactionnews.com,1.0,False,news,22
abcactionnews.com,2.0,False,news,1111
abcactionnews.com,2.0,True,news,2
abcactionnews.com,3.0,False,news,5226
abcactionnews.com,3.0,True,news,14
abcactionnews.com,4.0,False,news,3200
abcactionnews.com,4.0,True,news,10
abcactionnews.com,5.0,False,news,9311
abcactionnews.com,5.0,True,news,18
abcactionnews.com,6.0,False,news,13984
abcactionnews.com,6.0,True,news,23
abcactionnews.com,7.0,False,news,10754
abcactionnews.com,7.0,True,news,17
abcactionnews.com,8.0,False,news,4342
abcactionnews.com,8.0,True,news,12
abcactionnews.com,9.0,False,news,43
abcactionnews.com,10.0,False,news,517
abcactionnews.com,10.0,True,news,1
abcactionnews.com,11.0,False,news,213
abcactionnews.com,11.0,True,news,1
abcactionnews.com,12.0,False,news,24
abccolumbia.com,1.0,False,news,6
abccolumbia.com,2.0,False,news,9
abccolumbia.com,3.0,False,news,63
abccolumbia.com,3.0,True,news,1
abccolumbia.com,4.0,False,news,2862
abccolumbia.com,4.0,True,news,4
abccolumbia.com,5.0,False,news,5001
abccolumbia.com,5.0,True,news,8
abccolumbia.com,6.0,False,news,4234
abccolumbia.com,6.0,True,news,7
abccolumbia.com,7.0,False,news,1916
abccolumbia.com,7.0,True,news,7
abccolumbia.com,8.0,False,news,1005
abccolumbia.com,8.0,True,news,4
abccolumbia.com,9.0,False,news,158
abccolumbia.com,9.0,True,news,4
abccolumbia.com,10.0,False,news,44
abccolumbia.com,11.0,False,news,173
abcnews4.com,0.0,False,news,905
abcnews4.com,1.0,False,news,431
abcnews4.com,1.0,True,news,1
abcnews4.com,2.0,False,news,454
abcnews4.com,2.0,True,news,5
abcnews4.com,3.0,False,news,1900
abcnews4.com,3.0,True,news,2
abcnews4.com,4.0,False,news,4202
abcnews4.com,4.0,True,news,10
abcnews4.com,5.0,False,news,6975
abcnews4.com,5.0,True,news,33
abcnews4.com,6.0,False,news,12636
abcnews4.com,6.0,True,news,19
abcnews4.com,7.0,False,news,8907
abcnews4.com,7.0,True,news,15
abcnews4.com,8.0,False,news,6171
abcnews4.com,8.0,True,news,12
abcnews4.com,9.0,False,news,853
abcnews4.com,9.0,True,news,4
abcnews4.com,10.0,False,news,484
abcnews4.com,11.0,False,news,347
abcnews4.com,11.0,True,news,1
abcnews4.com,12.0,False,news,1509
abcnews4.com,13.0,False,news,10
abcnewsradioonline.com,2.0,False,news,1
abcnewsradioonline.com,3.0,False,news,207
abcnewsradioonline.com,4.0,False,news,623
abcnewsradioonline.com,4.0,True,news,1
abcnewsradioonline.com,5.0,False,news,923
abcnewsradioonline.com,5.0,True,news,2
abcnewsradioonline.com,6.0,False,news,3167
abcnewsradioonline.com,6.0,True,news,9
abcnewsradioonline.com,7.0,False,news,9872
abcnewsradioonline.com,7.0,True,news,23
abcnewsradioonline.com,8.0,False,news,2047
abcnewsradioonline.com,8.0,True,news,5
abcnewsradioonline.com,9.0,False,news,11
abcstlouis.com,3.0,False,news,1
abcstlouis.com,4.0,False,news,4
aberdeennews.com,3.0,False,news,30
aberdeennews.com,4.0,False,news,17
aberdeennews.com,4.0,True,news,1
aberdeennews.com,5.0,False,news,206
aberdeennews.com,6.0,False,news,26
aberdeennews.com,7.0,False,news,18
aberdeennews.com,8.0,False,news,176
aberdeennews.com,9.0,False,news,128
abigailspanberger.com,0.0,False,campaign_personal,7990
abigailspanberger.com,0.0,True,campaign_personal,19
abigailspanberger.com,1.0,False,campaign_personal,33661
abigailspanberger.com,1.0,True,campaign_personal,76
abigailspanberger.com,2.0,False,campaign_personal,3550
abigailspanberger.com,2.0,True,campaign_personal,9
abigailspanberger.com,3.0,False,campaign_personal,1461
abigailspanberger.com,3.0,True,campaign_personal,3
abovethelaw.com,1.0,False,news,21
abovethelaw.com,2.0,False,news,282
abovethelaw.com,2.0,True,news,1
abovethelaw.com,3.0,False,news,1041
abovethelaw.com,3.0,True,news,2
abovethelaw.com,4.0,False,news,648
abovethelaw.com,4.0,True,news,1
abovethelaw.com,5.0,False,news,279
abovethelaw.com,5.0,True,news,1
abovethelaw.com,6.0,False,news,1136
abovethelaw.com,6.0,True,news,3
abovethelaw.com,7.0,False,news,292
abovethelaw.com,8.0,False,news,830
abovethelaw.com,8.0,True,news,3
abqjournal.com,0.0,False,news,2
abqjournal.com,1.0,False,news,147
abqjournal.com,2.0,False,news,383
abqjournal.com,2.0,True,news,1
abqjournal.com,3.0,False,news,694
abqjournal.com,3.0,True,news,1
abqjournal.com,4.0,False,news,4436
abqjournal.com,4.0,True,news,6
abqjournal.com,5.0,False,news,12203
abqjournal.com,5.0,True,news,26
abqjournal.com,6.0,False,news,17935
abqjournal.com,6.0,True,news,33
abqjournal.com,7.0,False,news,5894
abqjournal.com,7.0,True,news,21
abqjournal.com,8.0,False,news,2377
abqjournal.com,8.0,True,news,11
abqjournal.com,9.0,False,news,841
abqjournal.com,9.0,True,news,2
abqjournal.com,10.0,False,news,6
abqjournal.com,10.0,True,news,1
abqjournal.com,11.0,False,news,6
academyhealth.org,2.0,False,other_third_party,40
academyhealth.org,2.0,True,other_third_party,1
academyhealth.org,3.0,False,other_third_party,29
academyhealth.org,3.0,True,other_third_party,1
academyhealth.org,4.0,False,other_third_party,288
academyhealth.org,4.0,True,other_third_party,1
academyhealth.org,5.0,False,other_third_party,44
academyhealth.org,6.0,False,other_third_party,11
academyhealth.org,9.0,False,other_third_party,361
academyhealth.org,9.0,True,other_third_party,5
academyhealth.org,10.0,False,other_third_party,8108
academyhealth.org,10.0,True,other_third_party,17
academyhealth.org,11.0,False,other_third_party,462
acadialending.com,2.0,False,other_third_party,4
acadialending.com,3.0,False,other_third_party,10
acadialending.com,6.0,False,other_third_party,8
acainternational.org,1.0,False,other_third_party,2416
acainternational.org,1.0,True,other_third_party,3
acainternational.org,2.0,False,other_third_party,138
acainternational.org,3.0,False,other_third_party,3205
acainternational.org,3.0,True,other_third_party,9
acainternational.org,4.0,False,other_third_party,10496
acainternational.org,4.0,True,other_third_party,20
acainternational.org,5.0,False,other_third_party,3827
acainternational.org,5.0,True,other_third_party,11
acainternational.org,6.0,False,other_third_party,5660
acainternational.org,6.0,True,other_third_party,16
acainternational.org,7.0,False,other_third_party,473
acainternational.org,7.0,True,other_third_party,2
acainternational.org,8.0,False,other_third_party,4
acceptthisrose.com,2.0,False,news,54
acceptthisrose.com,3.0,False,news,197
acceptthisrose.com,4.0,False,news,128
acceptthisrose.com,4.0,True,news,1
acceptthisrose.com,5.0,False,news,27
accountingtoday.com,1.0,False,news,5
accountingtoday.com,2.0,False,news,5
accountingtoday.com,3.0,False,news,10
accountingtoday.com,4.0,False,news,485
accountingtoday.com,4.0,True,news,1
accountingtoday.com,5.0,False,news,342
accountingtoday.com,6.0,False,news,1940
accountingtoday.com,6.0,True,news,3
accountingtoday.com,7.0,False,news,1974
accountingtoday.com,7.0,True,news,6
accountingtoday.com,8.0,False,news,3470
accountingtoday.com,8.0,True,news,5
accountingtoday.com,9.0,False,news,451
accountingtoday.com,9.0,True,news,5
accountingtoday.com,10.0,False,news,355
accountingtoday.com,11.0,False,news,64
accountingtoday.com,11.0,True,news,1
acrofan.com,6.0,False,news,2
actiac.org,4.0,False,other_third_party,197
actiac.org,5.0,False,other_third_party,709
actiac.org,5.0,True,other_third_party,1
actiac.org,6.0,False,other_third_party,266
actiac.org,6.0,True,other_third_party,2
actiac.org,7.0,False,other_third_party,9
actiac.org,8.0,False,other_third_party,757
actiac.org,8.0,True,other_third_party,1
actiac.org,9.0,False,other_third_party,817
actiac.org,9.0,True,other_third_party,3
actiac.org,10.0,False,other_third_party,300
actiac.org,11.0,False,other_third_party,908
actiac.org,12.0,False,other_third_party,404
actiac.org,12.0,True,other_third_party,3
actionnewsjax.com,1.0,False,news,43
actionnewsjax.com,2.0,False,news,486
actionnewsjax.com,2.0,True,news,1
actionnewsjax.com,3.0,False,news,2065
actionnewsjax.com,3.0,True,news,2
actionnewsjax.com,4.0,False,news,5924
actionnewsjax.com,4.0,True,news,18
actionnewsjax.com,5.0,False,news,26554
actionnewsjax.com,5.0,True,news,43
actionnewsjax.com,6.0,False,news,15955
actionnewsjax.com,6.0,True,news,42
actionnewsjax.com,7.0,False,news,5557
actionnewsjax.com,7.0,True,news,19
actionnewsjax.com,8.0,False,news,1036
actionnewsjax.com,8.0,True,news,6
actionnewsjax.com,9.0,False,news,50
actionnewsjax.com,9.0,True,news,1
actionnewsjax.com,10.0,False,news,13
actionnewsnow.com,1.0,False,news,931
actionnewsnow.com,1.0,True,news,3
actionnewsnow.com,2.0,False,news,63
actionnewsnow.com,3.0,False,news,724
actionnewsnow.com,3.0,True,news,1
actionnewsnow.com,4.0,False,news,1339
actionnewsnow.com,4.0,True,news,2
actionnewsnow.com,5.0,False,news,3160
actionnewsnow.com,5.0,True,news,8
actionnewsnow.com,6.0,False,news,6029
actionnewsnow.com,6.0,True,news,15
actionnewsnow.com,7.0,False,news,3502
actionnewsnow.com,7.0,True,news,4
actionnewsnow.com,8.0,False,news,1304
actionnewsnow.com,8.0,True,news,3
actionnewsnow.com,9.0,False,news,177
actionnewsnow.com,9.0,True,news,2
actionnewsnow.com,10.0,False,news,47
actionnewsnow.com,11.0,False,news,148
actionnewsnow.com,12.0,False,news,41
adamschiff.com,0.0,False,campaign_personal,387
adamschiff.com,1.0,False,campaign_personal,583
adamschiff.com,1.0,True,campaign_personal,1
adamschiff.com,2.0,False,campaign_personal,1359
adamschiff.com,2.0,True,campaign_personal,3
adamschiff.com,3.0,False,campaign_personal,7546
adamschiff.com,3.0,True,campaign_personal,18
adamschiff.com,4.0,False,campaign_personal,5434
adamschiff.com,4.0,True,campaign_personal,13
adamschiff.com,5.0,False,campaign_personal,6148
adamschiff.com,5.0,True,campaign_personal,13
adamschiff.com,6.0,False,campaign_personal,8622
adamschiff.com,6.0,True,campaign_personal,20
adamschiff.com,7.0,False,campaign_personal,5811
adamschiff.com,7.0,True,campaign_personal,13
adamschiff.com,8.0,False,campaign_personal,9416
adamschiff.com,8.0,True,campaign_personal,27
adamschiff.com,9.0,False,campaign_personal,4650
adamschiff.com,9.0,True,campaign_personal,10
adamschiff.com,10.0,False,campaign_personal,2684
adamschiff.com,10.0,True,campaign_personal,5
adamschiff.com,11.0,False,campaign_personal,553
adamschiff.com,11.0,True,campaign_personal,1
adamschiff.com,12.0,False,campaign_personal,23
adamsmith.org,0.0,False,other_third_party,530
adamsmith.org,1.0,False,other_third_party,337
adamsmith.org,2.0,False,other_third_party,4639
adamsmith.org,2.0,True,other_third_party,13
adamsmith.org,3.0,False,other_third_party,1072
adamsmith.org,3.0,True,other_third_party,3
adamsmith.org,4.0,False,other_third_party,6481
adamsmith.org,4.0,True,other_third_party,14
adamsmith.org,5.0,False,other_third_party,6891
adamsmith.org,5.0,True,other_third_party,17
adamsmith.org,6.0,False,other_third_party,30957
adamsmith.org,6.0,True,other_third_party,69
adamsmith.org,7.0,False,other_third_party,21849
adamsmith.org,7.0,True,other_third_party,51
adamsmith.org,8.0,False,other_third_party,1766
adamsmith.org,8.0,True,other_third_party,4
adamsmith.org,9.0,False,other_third_party,111
adamsmith.org,10.0,False,other_third_party,1
adamsmithworks.org,4.0,False,other_third_party,19
adamsmithworks.org,7.0,False,other_third_party,11
adamsmithworks.org,8.0,False,other_third_party,283
adamsmithworks.org,9.0,False,other_third_party,1
adamsmithworks.org,10.0,False,other_third_party,3
aderholtforcongress.org,0.0,False,campaign_personal,1
aderholtforcongress.org,2.0,False,campaign_personal,64
aderholtforcongress.org,3.0,False,campaign_personal,45
aderholtforcongress.org,4.0,False,campaign_personal,2245
aderholtforcongress.org,4.0,True,campaign_personal,7
aderholtforcongress.org,5.0,False,campaign_personal,634
aderholtforcongress.org,6.0,False,campaign_personal,416
aderholtforcongress.org,7.0,False,campaign_personal,48
aderholtforcongress.org,8.0,False,campaign_personal,2694
aderholtforcongress.org,8.0,True,campaign_personal,7
aderholtforcongress.org,9.0,False,campaign_personal,13906
aderholtforcongress.org,9.0,True,campaign_personal,34
aderholtforcongress.org,10.0,False,campaign_personal,19566
aderholtforcongress.org,10.0,True,campaign_personal,50
aderholtforcongress.org,11.0,False,campaign_personal,4044
aderholtforcongress.org,11.0,True,campaign_personal,2
aderholtforcongress.org,12.0,False,campaign_personal,145
aderholtforcongress.org,13.0,False,campaign_personal,8
aderholtforcongress.org,13.0,True,campaign_personal,1
adirondackdailyenterprise.com,1.0,False,news,954
adirondackdailyenterprise.com,1.0,True,news,2
adirondackdailyenterprise.com,2.0,False,news,811
adirondackdailyenterprise.com,2.0,True,news,2
adirondackdailyenterprise.com,3.0,False,news,428
adirondackdailyenterprise.com,3.0,True,news,1
adirondackdailyenterprise.com,4.0,False,news,715
adirondackdailyenterprise.com,4.0,True,news,1
adirondackdailyenterprise.com,5.0,False,news,4819
adirondackdailyenterprise.com,5.0,True,news,12
adirondackdailyenterprise.com,6.0,False,news,2345
adirondackdailyenterprise.com,6.0,True,news,5
adirondackdailyenterprise.com,7.0,False,news,1081
adirondackdailyenterprise.com,7.0,True,news,3
adirondackdailyenterprise.com,8.0,False,news,36
adirondackdailyenterprise.com,9.0,False,news,271
adirondackdailyenterprise.com,11.0,False,news,5
adirondackexplorer.org,3.0,False,news,655
adirondackexplorer.org,4.0,False,news,905
adirondackexplorer.org,4.0,True,news,3
adirondackexplorer.org,5.0,False,news,1552
adirondackexplorer.org,5.0,True,news,5
adirondackexplorer.org,6.0,False,news,96
adirondackexplorer.org,7.0,False,news,4
adn.com,0.0,False,news,3079
adn.com,0.0,True,news,7
adn.com,1.0,False,news,2016
adn.com,1.0,True,news,4
adn.com,2.0,False,news,5696
adn.com,2.0,True,news,12
adn.com,3.0,False,news,4211
adn.com,3.0,True,news,11
adn.com,4.0,False,news,3144
adn.com,4.0,True,news,8
adn.com,5.0,False,news,4572
adn.com,5.0,True,news,9
adn.com,6.0,False,news,6638
adn.com,6.0,True,news,15
adn.com,7.0,False,news,3676
adn.com,7.0,True,news,9
adn.com,8.0,False,news,4961
adn.com,8.0,True,news,12
adn.com,9.0,False,news,5989
adn.com,9.0,True,news,16
adn.com,10.0,False,news,4183
adn.com,10.0,True,news,13
adn.com,11.0,False,news,44
adn.com,11.0,True,news,1
adn.com,12.0,False,news,1
adparchitects.com,10.0,False,other_third_party,2
adparchitects.com,11.0,False,other_third_party,5
adrianoespaillat.com,2.0,False,campaign_personal,786
adrianoespaillat.com,3.0,False,campaign_personal,455
adrianoespaillat.com,4.0,False,campaign_personal,2199
adrianoespaillat.com,4.0,True,campaign_personal,2
adrianoespaillat.com,5.0,False,campaign_personal,2348
adrianoespaillat.com,5.0,True,campaign_personal,7
adrianoespaillat.com,6.0,False,campaign_personal,735
adrianoespaillat.com,6.0,True,campaign_personal,4
adrianoespaillat.com,7.0,False,campaign_personal,1246
adrianoespaillat.com,7.0,True,campaign_personal,3
adrianoespaillat.com,8.0,False,campaign_personal,4928
adrianoespaillat.com,8.0,True,campaign_personal,3
adrianoespaillat.com,9.0,False,campaign_personal,16793
adrianoespaillat.com,9.0,True,campaign_personal,25
adrianoespaillat.com,10.0,False,campaign_personal,14471
adrianoespaillat.com,10.0,True,campaign_personal,50
adrianoespaillat.com,11.0,False,campaign_personal,3346
adrianoespaillat.com,11.0,True,campaign_personal,17
adrianoespaillat.com,12.0,False,campaign_personal,114
advantagenews.com,1.0,False,news,56
advantagenews.com,2.0,False,news,49
advantagenews.com,3.0,False,news,7
advantagenews.com,4.0,False,news,5286
advantagenews.com,4.0,True,news,6
advantagenews.com,5.0,False,news,3994
advantagenews.com,6.0,False,news,1647
advantagenews.com,6.0,True,news,17
advantagenews.com,7.0,False,news,506
advantagenews.com,7.0,True,news,2
advantagenews.com,8.0,False,news,62
advantagenews.com,8.0,True,news,1
advantagenews.com,9.0,False,news,1
advantagenews.com,10.0,False,news,33
advertisernewssouth.com,2.0,False,news,2
advertisernewssouth.com,3.0,False,news,352
advertisernewssouth.com,4.0,False,news,227
advertisernewssouth.com,4.0,True,news,1
advertisernewssouth.com,5.0,False,news,857
advertisernewssouth.com,5.0,True,news,4
advertisernewssouth.com,6.0,False,news,293
advertisernewssouth.com,7.0,False,news,289
advocate.com,1.0,False,news,424
advocate.com,1.0,True,news,1
advocate.com,2.0,False,news,3
advocate.com,3.0,False,news,282
advocate.com,4.0,False,news,402
advocate.com,4.0,True,news,1
advocate.com,5.0,False,news,241
advocate.com,5.0,True,news,1
advocate.com,6.0,False,news,47
advocateanddemocrat.com,2.0,False,news,5
advocateanddemocrat.com,3.0,False,news,143
advocateanddemocrat.com,4.0,False,news,225
advocateanddemocrat.com,5.0,False,news,3800
advocateanddemocrat.com,5.0,True,news,9
advocateanddemocrat.com,6.0,False,news,651
advocateanddemocrat.com,6.0,True,news,2
advocateanddemocrat.com,7.0,False,news,32
af.mil,3.0,False,other_third_party,12
af.mil,5.0,False,other_third_party,24
aflcio.org,0.0,False,other_third_party,5
aflcio.org,0.0,True,other_third_party,1
aflcio.org,3.0,False,other_third_party,1
aflcio.org,4.0,False,other_third_party,1
aflcio.org,5.0,False,other_third_party,2
aflcio.org,6.0,False,other_third_party,1
