crawl_id,qry,home_dist,random_dist,home_result_length,random_dist_result_length,rbo_similarity
20201203,Glenn Grothman,WI-6,TX-23,16,16,1
20201112,Glenn Grothman,WI-6,AL-4,19,16,1
20201227,Glenn Grothman,WI-6,LA-6,18,18,1
20201007,Glenn Grothman,WI-6,PA-1,16,16,1
20200906,Glenn Grothman,WI-6,TN-3,18,18,1
20201009,Glenn Grothman,WI-6,MS-4,16,16,1
20201025,Glenn Grothman,WI-6,CA-43,19,19,1
20201209,Glenn Grothman,WI-6,TX-33,16,16,1
20201004,Glenn Grothman,WI-6,MI-3,16,16,1
20200930,Glenn Grothman,WI-6,CA-14,18,16,1
20200911,Greg Walden,OR-2,WI-5,16,16,1
20201004,Greg Walden,OR-2,SC-5,16,16,1
20201230,Greg Walden,OR-2,IL-4,13,13,1
20201220,Greg Walden,OR-2,CA-37,15,15,1
20201221,Greg Walden,OR-2,MD-7,16,16,1
20201108,Greg Walden,OR-2,FL-18,16,16,1
20201115,Greg Walden,OR-2,TX-21,13,13,1
20201117,Greg Walden,OR-2,IL-18,16,16,1
20201028,Greg Walden,OR-2,OH-6,16,16,1
20201219,Greg Walden,OR-2,OK-2,18,18,1
20201216,Guy Reschenthaler,PA-14,NH-1,15,15,1
20201016,Guy Reschenthaler,PA-14,OK-2,15,16,1
20201004,Guy Reschenthaler,PA-14,NY-16,15,15,1
20200921,Guy Reschenthaler,PA-14,KY-3,15,15,1
20201107,Guy Reschenthaler,PA-14,CO-3,18,18,1
20201112,Guy Reschenthaler,PA-14,NY-9,15,15,1
20201207,Guy Reschenthaler,PA-14,NC-8,15,15,1
20200912,Guy Reschenthaler,PA-14,CA-27,15,15,1
20200930,Guy Reschenthaler,PA-14,CT-5,16,7,1
20201121,Guy Reschenthaler,PA-14,MD-4,15,15,1
20201019,Harley Rouda,CA-48,NJ-12,16,16,1
20201204,Harley Rouda,CA-48,MI-10,16,16,1
20201125,Harley Rouda,CA-48,CA-41,13,13,1
20201008,Harley Rouda,CA-48,CA-19,16,16,1
20201023,Harley Rouda,CA-48,OH-11,19,19,1
20201003,Harley Rouda,CA-48,NC-11,16,16,1
20201105,Harley Rouda,CA-48,GA-5,18,18,1
20201017,Harley Rouda,CA-48,WI-6,18,19,1
20201025,Harley Rouda,CA-48,IL-9,18,18,1
20200906,Harley Rouda,CA-48,TX-12,17,6,1
20201022,Jahana Hayes,CT-5,AZ-9,18,18,1
20201211,Jahana Hayes,CT-5,VA-3,15,15,1
20201006,Jahana Hayes,CT-5,NY-10,18,18,1
20201229,Jahana Hayes,CT-5,FL-17,15,15,1
20201005,Jahana Hayes,CT-5,OH-14,20,20,1
20201018,Jahana Hayes,CT-5,MO-2,22,20,1
20200910,Jahana Hayes,CT-5,NY-1,16,6,1
20201203,Jahana Hayes,CT-5,WI-7,17,17,1
20201017,Jahana Hayes,CT-5,FL-12,20,20,1
20201204,Jahana Hayes,CT-5,ME-1,18,18,1
20200910,Jaime Herrera Beutler,WA-3,AZ-5,15,15,1
20200915,Jaime Herrera Beutler,WA-3,IL-17,12,12,1
20201223,Jaime Herrera Beutler,WA-3,MI-11,11,11,1
20201212,Jaime Herrera Beutler,WA-3,NJ-6,12,12,1
20201224,Jaime Herrera Beutler,WA-3,LA-2,13,13,1
20200903,Jaime Herrera Beutler,WA-3,NM-3,12,12,1
20201006,Jaime Herrera Beutler,WA-3,CO-2,12,12,1
20201020,Jaime Herrera Beutler,WA-3,NY-3,17,18,1
20201104,Jaime Herrera Beutler,WA-3,FL-1,15,15,1
20200904,Jaime Herrera Beutler,WA-3,NV-2,12,12,1
20200902,Jeff Van Drew,NJ-2,UT-1,15,15,1
20201122,Jeff Van Drew,NJ-2,WI-8,12,12,1
20201206,Jeff Van Drew,NJ-2,LA-2,9,9,1
20201223,Jeff Van Drew,NJ-2,FL-14,10,10,1
20201215,Jeff Van Drew,NJ-2,MA-3,12,12,1
20201127,Jeff Van Drew,NJ-2,TX-4,9,9,1
20201101,Jeff Van Drew,NJ-2,NC-11,18,18,1
20201014,Jeff Van Drew,NJ-2,AZ-4,15,15,1
20201110,Jeff Van Drew,NJ-2,MI-2,14,14,1
20201006,Jeff Van Drew,NJ-2,MN-1,18,18,1
20201125,Jim Sensenbrenner,WI-5,KS-2,12,12,1
20201101,Jim Sensenbrenner,WI-5,VA-10,12,12,1
20200909,Jim Sensenbrenner,WI-5,MN-7,12,7,1
20201201,Jim Sensenbrenner,WI-5,MO-2,12,12,1
20201001,Jim Sensenbrenner,WI-5,PA-17,12,12,1
20201030,Jim Sensenbrenner,WI-5,MA-1,12,12,1
20200929,Jim Sensenbrenner,WI-5,PA-8,12,12,1
20201010,Jim Sensenbrenner,WI-5,CA-22,12,12,1
20201024,Jim Sensenbrenner,WI-5,NY-16,12,12,1
20201212,Jim Sensenbrenner,WI-5,VA-4,15,15,1
20201010,Jodey Arrington,TX-19,OK-3,13,13,1
20201018,Jodey Arrington,TX-19,WI-7,15,15,1
20200910,Jodey Arrington,TX-19,UT-2,12,12,1
20201029,Jodey Arrington,TX-19,NC-3,15,15,1
20201227,Jodey Arrington,TX-19,PA-6,15,15,1
20200915,Jodey Arrington,TX-19,NV-3,13,13,1
20201004,Jodey Arrington,TX-19,FL-17,13,13,1
20201209,Jodey Arrington,TX-19,NY-13,12,12,1
20201028,Jodey Arrington,TX-19,TX-26,15,15,1
20201015,Jodey Arrington,TX-19,KY-3,12,12,1
20200908,John Rose,TN-6,IL-1,15,12,1
20201215,John Rose,TN-6,NJ-1,14,14,1
20201223,John Rose,TN-6,TX-8,13,15,1
20201023,John Rose,TN-6,OK-5,15,12,1
20200915,John Rose,TN-6,RI-2,13,15,1
20201109,John Rose,TN-6,FL-5,15,15,1
20201214,John Rose,TN-6,NJ-5,14,14,1
20200929,John Rose,TN-6,WA-1,15,11,1
20201204,John Rose,TN-6,TX-7,14,14,1
20201225,John Rose,TN-6,GA-10,13,13,1
20201221,John Rutherford,FL-4,MO-8,13,13,1
20201012,John Rutherford,FL-4,IL-13,16,16,1
20201201,John Rutherford,FL-4,NY-4,13,12,1
20201023,John Rutherford,FL-4,NC-5,15,15,1
20201111,John Rutherford,FL-4,NJ-9,13,13,1
20200915,John Rutherford,FL-4,NY-17,15,15,1
20201215,John Rutherford,FL-4,TN-1,15,15,1
20201020,John Rutherford,FL-4,NM-2,15,15,1
20201220,John Rutherford,FL-4,AL-4,15,15,1
20200929,John Rutherford,FL-4,IN-8,15,15,1
20201015,John Sarbanes,MD-3,MT-AT LARGE,16,16,1
20201226,John Sarbanes,MD-3,MI-10,15,15,1
20201116,John Sarbanes,MD-3,NY-20,15,15,1
20201029,John Sarbanes,MD-3,TX-17,16,16,1
20201007,John Sarbanes,MD-3,FL-27,15,15,1
20201012,John Sarbanes,MD-3,LA-4,15,15,1
20201208,John Sarbanes,MD-3,HI-2,20,20,1
20201015,John Sarbanes,MD-3,WV-3,16,17,1
20201003,John Sarbanes,MD-3,GA-13,15,15,1
20200919,John Sarbanes,MD-3,NH-2,16,15,1
20201020,Katherine Clark,MA-5,IL-6,15,15,1
20200906,Katherine Clark,MA-5,IL-16,15,15,1
20201123,Katherine Clark,MA-5,GA-7,12,15,1
20200919,Katherine Clark,MA-5,IA-3,18,18,1
20201213,Katherine Clark,MA-5,CA-50,15,15,1
20201203,Katherine Clark,MA-5,SC-5,15,15,1
20201029,Katherine Clark,MA-5,MA-6,15,15,1
20200912,Katherine Clark,MA-5,PA-18,15,15,1
20201217,Katherine Clark,MA-5,NY-14,15,16,1
20201108,Katherine Clark,MA-5,CA-14,15,15,1
20201209,Kathleen Rice,NY-4,CA-19,16,16,1
20201015,Kathleen Rice,NY-4,CA-37,16,16,1
20201028,Kathleen Rice,NY-4,TX-20,16,16,1
20201019,Kathleen Rice,NY-4,IN-2,15,16,1
20201024,Kathleen Rice,NY-4,FL-19,15,15,1
20200910,Kathleen Rice,NY-4,NJ-5,15,15,1
20201118,Kathleen Rice,NY-4,CA-30,15,15,1
20200930,Kathleen Rice,NY-4,TX-13,15,15,1
20200902,Kathleen Rice,NY-4,PA-4,15,15,1
20201030,Kathleen Rice,NY-4,WA-7,19,18,1
20201207,Ken Calvert,CA-42,NC-2,12,15,1
20201107,Ken Calvert,CA-42,ME-2,12,15,1
20201212,Ken Calvert,CA-42,DC-AT LARGE,14,17,1
20200920,Ken Calvert,CA-42,MI-11,15,15,1
20201012,Ken Calvert,CA-42,IN-4,12,15,1
20201209,Ken Calvert,CA-42,CA-12,12,12,1
20200912,Ken Calvert,CA-42,KY-4,15,15,1
20201028,Ken Calvert,CA-42,MI-5,13,15,1
20201123,Ken Calvert,CA-42,NH-2,12,15,1
20201226,Ken Calvert,CA-42,VA-7,12,15,1
20201105,Kendra Horn,OK-5,FL-6,15,16,1
20201122,Kendra Horn,OK-5,NY-3,17,18,1
20201024,Kendra Horn,OK-5,FL-2,19,19,1
20201018,Kendra Horn,OK-5,GA-9,19,18,1
20200910,Kendra Horn,OK-5,TX-32,16,15,1
20201130,Kendra Horn,OK-5,TX-14,16,16,1
20201228,Kendra Horn,OK-5,CA-3,15,16,1
20201025,Kendra Horn,OK-5,NY-14,19,19,1
20200930,Kendra Horn,OK-5,NJ-1,16,16,1
20201209,Kendra Horn,OK-5,CA-11,17,16,1
20200901,Kenny Marchant,TX-24,VA-8,10,10,1
20201203,Kenny Marchant,TX-24,RI-1,9,10,1
20200905,Kenny Marchant,TX-24,IL-16,10,10,1
20201019,Kenny Marchant,TX-24,MA-2,10,10,1
20201017,Kenny Marchant,TX-24,CA-42,10,10,1
20201115,Kenny Marchant,TX-24,WA-1,9,9,1
20200908,Kenny Marchant,TX-24,CA-49,10,10,1
20201028,Kenny Marchant,TX-24,TX-14,10,10,1
20201221,Kenny Marchant,TX-24,WA-9,10,10,1
20201110,Kenny Marchant,TX-24,OH-15,10,10,1
20200915,Kevin Hern,OK-1,CO-1,12,12,1
20200920,Kevin Hern,OK-1,FL-2,16,16,1
20201213,Kevin Hern,OK-1,FL-10,16,15,1
20201207,Kevin Hern,OK-1,MI-10,13,13,1
20201226,Kevin Hern,OK-1,NY-6,12,12,1
20201216,Kevin Hern,OK-1,NY-21,12,12,1
20201210,Kevin Hern,OK-1,NY-14,13,13,1
20201111,Kevin Hern,OK-1,TN-8,13,13,1
20201111,Kevin Hern,OK-1,FL-3,13,13,1
20200908,Kevin Hern,OK-1,AZ-1,13,13,1
20201113,Kurt Schrader,OR-5,CA-13,15,15,1
20201106,Kurt Schrader,OR-5,IL-4,17,17,1
20201112,Kurt Schrader,OR-5,CA-43,15,15,1
20200907,Kurt Schrader,OR-5,CA-17,13,13,1
20201111,Kurt Schrader,OR-5,NJ-1,15,15,1
20201020,Kurt Schrader,OR-5,NE-1,12,12,1
20201012,Kurt Schrader,OR-5,OH-9,13,12,1
20201024,Kurt Schrader,OR-5,FL-2,16,16,1
20200905,Kurt Schrader,OR-5,CO-7,16,16,1
20201022,Kurt Schrader,OR-5,MD-2,16,16,1
20200912,Lacy Clay,MO-1,AL-4,16,16,1
20200903,Lacy Clay,MO-1,MI-13,16,16,1
20201007,Lacy Clay,MO-1,IL-1,15,15,1
20201225,Lacy Clay,MO-1,RI-2,15,15,1
20201112,Lacy Clay,MO-1,MO-6,16,16,1
20200905,Lacy Clay,MO-1,NV-4,16,16,1
20201229,Lacy Clay,MO-1,GA-11,15,15,1
20201224,Lacy Clay,MO-1,WI-7,15,16,1
20201117,Lacy Clay,MO-1,SC-7,6,15,1
20201018,Lacy Clay,MO-1,CA-3,16,15,1
20201008,Linda Sánchez,CA-38,NJ-7,16,16,1
20201231,Linda Sánchez,CA-38,CA-29,16,16,1
20201015,Linda Sánchez,CA-38,GA-7,16,16,1
20201207,Linda Sánchez,CA-38,IL-8,16,16,1
20201001,Linda Sánchez,CA-38,NY-22,16,16,1
20201112,Linda Sánchez,CA-38,LA-5,16,16,1
20201124,Linda Sánchez,CA-38,MI-8,16,16,1
20201121,Linda Sánchez,CA-38,OR-1,16,16,1
20201107,Linda Sánchez,CA-38,CA-3,16,16,1
20201113,Linda Sánchez,CA-38,NY-27,16,16,1
20201118,Lisa Blunt Rochester,DE-AT LARGE,GA-7,12,13,1
20201018,Lisa Blunt Rochester,DE-AT LARGE,CA-18,12,12,1
20201119,Lisa Blunt Rochester,DE-AT LARGE,OH-15,9,9,1
20201202,Lisa Blunt Rochester,DE-AT LARGE,NY-26,9,9,1
20201004,Lisa Blunt Rochester,DE-AT LARGE,NJ-2,15,15,1
20201013,Lisa Blunt Rochester,DE-AT LARGE,CA-50,12,12,1
20200919,Lisa Blunt Rochester,DE-AT LARGE,CA-22,13,12,1
20201225,Lisa Blunt Rochester,DE-AT LARGE,CA-53,9,9,1
20201011,Lisa Blunt Rochester,DE-AT LARGE,CA-42,12,12,1
20201102,Lisa Blunt Rochester,DE-AT LARGE,VA-10,13,12,1
20201230,Lizzie Pannill Fletcher,TX-7,MN-8,12,12,1
20201211,Lizzie Pannill Fletcher,TX-7,TN-3,13,13,1
20201019,Lizzie Pannill Fletcher,TX-7,IA-3,15,15,1
20200909,Lizzie Pannill Fletcher,TX-7,KS-4,16,16,1
20201118,Lizzie Pannill Fletcher,TX-7,IA-1,12,12,1
20201218,Lizzie Pannill Fletcher,TX-7,WA-5,12,12,1
20201212,Lizzie Pannill Fletcher,TX-7,UT-4,13,13,1
20201022,Lizzie Pannill Fletcher,TX-7,TX-10,17,17,1
20200921,Lizzie Pannill Fletcher,TX-7,NC-7,15,15,1
20200903,Lizzie Pannill Fletcher,TX-7,AZ-9,16,16,1
20201022,Lloyd Smucker,PA-11,CA-10,16,16,1
20201216,Lloyd Smucker,PA-11,OK-2,12,15,1
20201117,Lloyd Smucker,PA-11,NY-5,15,15,1
20201220,Lloyd Smucker,PA-11,NJ-6,15,15,1
20201222,Lloyd Smucker,PA-11,IL-5,15,15,1
20201130,Lloyd Smucker,PA-11,NC-5,17,17,1
20201102,Lloyd Smucker,PA-11,MT-AT LARGE,16,16,1
20201106,Lloyd Smucker,PA-11,NY-16,15,19,1
20201108,Lloyd Smucker,PA-11,NY-9,12,15,1
20201206,Lloyd Smucker,PA-11,TX-14,15,15,1
20201124,Lori Trahan,MA-3,SC-7,15,16,1
20200906,Lori Trahan,MA-3,MI-4,15,15,1
20201125,Lori Trahan,MA-3,MA-6,15,15,1
20201013,Lori Trahan,MA-3,RI-1,15,15,1
20201225,Lori Trahan,MA-3,NY-14,15,15,1
20201128,Lori Trahan,MA-3,MI-3,15,16,1
20201201,Lori Trahan,MA-3,NY-1,15,15,1
20201027,Lori Trahan,MA-3,TX-4,15,15,1
20201016,Lori Trahan,MA-3,IN-6,15,15,1
20201212,Lori Trahan,MA-3,MI-5,15,15,1
20201126,Marc Veasey,TX-33,CO-7,15,15,1
20201225,Marc Veasey,TX-33,CA-51,15,16,1
20201023,Marc Veasey,TX-33,CA-7,15,15,1
20201020,Marc Veasey,TX-33,TX-8,15,15,1
20200930,Marc Veasey,TX-33,CA-14,15,15,1
20201017,Marc Veasey,TX-33,CA-10,15,16,1
20201220,Marc Veasey,TX-33,IN-6,16,16,1
20201014,Marc Veasey,TX-33,CA-4,16,15,1
20201123,Marc Veasey,TX-33,OK-1,16,16,1
20201026,Marc Veasey,TX-33,IL-10,15,15,1
20200906,Michael Guest,MS-3,TN-4,15,15,1
20201029,Michael Guest,MS-3,IN-4,15,15,1
20201207,Michael Guest,MS-3,GA-6,15,16,1
20201212,Michael Guest,MS-3,WA-10,16,16,1
20201215,Michael Guest,MS-3,CA-21,15,15,1
20201009,Michael Guest,MS-3,NY-5,15,15,1
20201121,Michael Guest,MS-3,GA-14,12,16,1
20201205,Michael Guest,MS-3,CA-19,15,15,1
20201201,Michael Guest,MS-3,GA-13,12,13,1
20201017,Michael Guest,MS-3,WA-8,15,15,1
20201112,Mike Gallagher,WI-8,MO-2,13,13,1
20200906,Mike Gallagher,WI-8,MI-2,13,13,1
20201022,Mike Gallagher,WI-8,MN-5,12,13,1
20201121,Mike Gallagher,WI-8,AL-2,12,12,1
20201014,Mike Gallagher,WI-8,CA-27,18,18,1
20201015,Mike Gallagher,WI-8,GA-6,15,15,1
20201117,Mike Gallagher,WI-8,OK-2,13,13,1
20201223,Mike Gallagher,WI-8,SC-7,13,13,1
20201218,Mike Gallagher,WI-8,CA-32,14,16,1
20201017,Mike Gallagher,WI-8,TX-1,12,13,1
20201103,Morgan Griffith,VA-9,IA-4,15,15,1
20200921,Morgan Griffith,VA-9,CA-45,16,16,1
20201202,Morgan Griffith,VA-9,LA-3,12,12,1
20201021,Morgan Griffith,VA-9,IL-15,16,17,1
20200903,Morgan Griffith,VA-9,WA-2,16,16,1
20201222,Morgan Griffith,VA-9,FL-23,15,15,1
20201005,Morgan Griffith,VA-9,CA-18,15,15,1
20201221,Morgan Griffith,VA-9,CA-6,15,15,1
20201230,Morgan Griffith,VA-9,KY-6,18,18,1
20201219,Morgan Griffith,VA-9,NY-27,16,16,1
20201114,Nita Lowey,NY-17,NV-3,15,15,1
20201112,Nita Lowey,NY-17,WI-4,15,15,1
20200904,Nita Lowey,NY-17,FL-21,16,16,1
20201210,Nita Lowey,NY-17,FL-23,16,16,1
20201013,Nita Lowey,NY-17,OH-8,15,15,1
20200905,Nita Lowey,NY-17,NY-7,16,16,1
20201010,Nita Lowey,NY-17,MI-4,15,15,1
20200907,Nita Lowey,NY-17,SC-5,16,16,1
20201121,Nita Lowey,NY-17,PA-5,12,12,1
20201231,Nita Lowey,NY-17,OK-3,14,14,1
20201123,Pete Aguilar,CA-31,TX-16,15,15,1
20201117,Pete Aguilar,CA-31,CT-1,15,15,1
20200911,Pete Aguilar,CA-31,CA-39,16,16,1
20201026,Pete Aguilar,CA-31,PA-10,16,16,1
20200921,Pete Aguilar,CA-31,CA-41,16,16,1
20200929,Pete Aguilar,CA-31,VA-1,16,16,1
20201128,Pete Aguilar,CA-31,MI-8,15,15,1
20201108,Pete Aguilar,CA-31,NH-1,15,15,1
20201001,Pete Aguilar,CA-31,PA-9,17,17,1
20201212,Pete Aguilar,CA-31,NE-2,16,16,1
20201221,Pete Visclosky,IN-1,TX-28,10,13,1
20201018,Pete Visclosky,IN-1,CA-26,10,13,1
20201206,Pete Visclosky,IN-1,MN-6,10,13,1
20201008,Pete Visclosky,IN-1,SC-6,10,13,1
20200909,Pete Visclosky,IN-1,SC-5,13,13,1
20201120,Pete Visclosky,IN-1,TX-7,10,10,1
20201123,Pete Visclosky,IN-1,CA-53,10,10,1
20200902,Pete Visclosky,IN-1,WV-3,13,13,1
20201211,Pete Visclosky,IN-1,MD-2,10,10,1
20201125,Pete Visclosky,IN-1,TX-14,10,13,1
20200915,Ron Estes,KS-4,CA-44,16,16,1
20201211,Ron Estes,KS-4,AR-4,16,16,1
20201221,Ron Estes,KS-4,WY-AT LARGE,15,15,1
20201025,Ron Estes,KS-4,NC-12,16,16,1
20201026,Ron Estes,KS-4,NC-10,16,16,1
20200911,Ron Estes,KS-4,VA-8,16,7,1
20201210,Ron Estes,KS-4,IN-4,15,15,1
20201003,Ron Estes,KS-4,NY-11,16,16,1
20201204,Ron Estes,KS-4,MA-9,15,15,1
20201230,Ron Estes,KS-4,GA-11,15,15,1
20201212,Ron Wright,TX-6,WV-3,16,16,1
20201018,Ron Wright,TX-6,MI-13,16,15,1
20201019,Ron Wright,TX-6,NV-3,16,15,1
20201204,Ron Wright,TX-6,NJ-7,16,16,1
20200903,Ron Wright,TX-6,SC-4,16,16,1
20201130,Ron Wright,TX-6,WI-7,16,16,1
20201028,Ron Wright,TX-6,NY-21,16,15,1
20201029,Ron Wright,TX-6,MI-12,16,16,1
20201007,Ron Wright,TX-6,AL-5,16,16,1
20200929,Ron Wright,TX-6,NC-12,16,16,1
20201020,Rosa DeLauro,CT-3,DC-AT LARGE,12,12,1
20201209,Rosa DeLauro,CT-3,MA-9,18,18,1
20201121,Rosa DeLauro,CT-3,FL-2,17,17,1
20200911,Rosa DeLauro,CT-3,CA-40,16,16,1
20201225,Rosa DeLauro,CT-3,CA-3,15,15,1
20201108,Rosa DeLauro,CT-3,NC-2,18,18,1
20201203,Rosa DeLauro,CT-3,TX-5,17,17,1
20201218,Rosa DeLauro,CT-3,CA-41,15,15,1
20201118,Rosa DeLauro,CT-3,IL-9,12,12,1
20201101,Rosa DeLauro,CT-3,NC-11,15,15,1
20201106,Scott DesJarlais,TN-4,TX-8,12,12,1
20200912,Scott DesJarlais,TN-4,NJ-12,9,9,1
20201226,Scott DesJarlais,TN-4,OK-2,9,9,1
20201116,Scott DesJarlais,TN-4,PA-13,10,9,1
20201111,Scott DesJarlais,TN-4,IA-2,9,9,1
20201016,Scott DesJarlais,TN-4,IL-15,9,9,1
20201119,Scott DesJarlais,TN-4,CA-46,10,10,1
20201006,Scott DesJarlais,TN-4,ID-1,9,9,1
20201217,Scott DesJarlais,TN-4,VA-11,9,9,1
20201129,Scott DesJarlais,TN-4,LA-2,9,9,1
20201122,Seth Moulton,MA-6,NM-1,16,16,1
20201030,Seth Moulton,MA-6,MN-5,15,16,1
20201217,Seth Moulton,MA-6,ME-2,16,16,1
20200915,Seth Moulton,MA-6,KS-4,16,16,1
20201128,Seth Moulton,MA-6,NY-24,16,16,1
20201108,Seth Moulton,MA-6,DE-AT LARGE,16,16,1
20201117,Seth Moulton,MA-6,IN-1,15,15,1
20201221,Seth Moulton,MA-6,FL-1,15,15,1
20201008,Seth Moulton,MA-6,GA-10,16,16,1
20200908,Seth Moulton,MA-6,NM-2,15,15,1
20201028,Steve Watkins,KS-2,NC-5,13,13,1
20201123,Steve Watkins,KS-2,NC-3,13,13,1
20201101,Steve Watkins,KS-2,NC-9,13,13,1
20200930,Steve Watkins,KS-2,CO-1,13,13,1
20201107,Steve Watkins,KS-2,KY-5,13,13,1
20201119,Steve Watkins,KS-2,CA-22,13,13,1
20201001,Steve Watkins,KS-2,LA-2,13,13,1
20201231,Steve Watkins,KS-2,MD-1,13,13,1
20200902,Steve Watkins,KS-2,FL-8,13,13,1
20201206,Steve Watkins,KS-2,FL-7,16,16,1
20200906,Steven Palazzo,MS-4,TX-31,15,15,1
20201030,Steven Palazzo,MS-4,NE-3,15,15,1
20201130,Steven Palazzo,MS-4,NY-14,16,15,1
20200904,Steven Palazzo,MS-4,FL-8,15,15,1
20201018,Steven Palazzo,MS-4,MN-5,15,15,1
20201126,Steven Palazzo,MS-4,NJ-9,17,17,1
20201001,Steven Palazzo,MS-4,MN-2,15,16,1
20201210,Steven Palazzo,MS-4,OK-3,16,16,1
20201103,Steven Palazzo,MS-4,NM-3,15,15,1
20201227,Steven Palazzo,MS-4,ID-2,15,15,1
20201110,Susan Brooks,IN-5,CT-4,16,15,1
20201118,Susan Brooks,IN-5,WV-3,15,16,1
20201117,Susan Brooks,IN-5,CA-35,13,16,1
20201121,Susan Brooks,IN-5,UT-2,12,15,1
20201119,Susan Brooks,IN-5,MO-5,15,15,1
20201102,Susan Brooks,IN-5,CA-26,12,15,1
20201030,Susan Brooks,IN-5,AR-4,12,13,1
20201209,Susan Brooks,IN-5,MS-4,15,15,1
20201104,Susan Brooks,IN-5,CA-32,12,15,1
20201018,Susan Brooks,IN-5,FL-27,12,15,1
20201028,Susan Davis,CA-53,NC-10,14,15,1
20201025,Susan Davis,CA-53,OH-9,12,12,1
20200912,Susan Davis,CA-53,TX-22,12,12,1
20201122,Susan Davis,CA-53,OH-6,12,12,1
20201019,Susan Davis,CA-53,IN-7,12,12,1
20201212,Susan Davis,CA-53,CT-4,12,12,1
20201107,Susan Davis,CA-53,NC-4,13,13,1
20201004,Susan Davis,CA-53,OK-1,12,12,1
20201110,Susan Davis,CA-53,FL-12,9,6,1
20201010,Susan Davis,CA-53,CO-2,12,12,1
20200905,Suzan DelBene,WA-1,MA-5,16,16,1
20200930,Suzan DelBene,WA-1,OH-12,15,15,1
20201205,Suzan DelBene,WA-1,IA-3,15,15,1
20200920,Suzan DelBene,WA-1,NJ-5,15,15,1
20200909,Suzan DelBene,WA-1,TX-28,16,7,1
20201208,Suzan DelBene,WA-1,CA-36,16,16,1
20201230,Suzan DelBene,WA-1,MO-2,15,15,1
20200903,Suzan DelBene,WA-1,FL-3,16,16,1
20201209,Suzan DelBene,WA-1,IN-5,16,16,1
20201104,Suzan DelBene,WA-1,RI-2,17,17,1
20201018,Ted Deutch,FL-22,OK-2,15,15,1
20201205,Ted Deutch,FL-22,NM-3,15,15,1
20201213,Ted Deutch,FL-22,IA-4,15,15,1
20200920,Ted Deutch,FL-22,NJ-11,16,16,1
20201020,Ted Deutch,FL-22,TX-8,15,15,1
20200909,Ted Deutch,FL-22,PA-17,12,15,1
20201214,Ted Deutch,FL-22,NY-5,15,15,1
20201021,Ted Deutch,FL-22,VA-5,15,15,1
20201221,Ted Deutch,FL-22,CA-12,16,16,1
20201207,Ted Deutch,FL-22,IN-5,15,15,1
20201008,Tim Walberg,MI-7,CA-18,16,16,1
20201001,Tim Walberg,MI-7,NY-17,16,16,1
20201117,Tim Walberg,MI-7,MD-6,17,17,1
20201122,Tim Walberg,MI-7,ME-1,12,13,1
20201217,Tim Walberg,MI-7,TN-7,15,15,1
20201003,Tim Walberg,MI-7,NC-6,19,16,1
20201017,Tim Walberg,MI-7,TX-21,16,16,1
20200914,Tim Walberg,MI-7,NJ-11,16,16,1
20200930,Tim Walberg,MI-7,GA-3,16,16,1
20201123,Tim Walberg,MI-7,CA-20,11,11,1
20201207,Tom Rice,SC-7,IA-2,17,16,1
20201221,Tom Rice,SC-7,CA-25,15,15,1
20201208,Tom Rice,SC-7,MO-4,15,15,1
20201105,Tom Rice,SC-7,GA-2,18,18,1
20201120,Tom Rice,SC-7,CA-14,16,16,1
20201129,Tom Rice,SC-7,NY-23,15,16,1
20201017,Tom Rice,SC-7,OH-2,15,16,1
20201109,Tom Rice,SC-7,WI-3,15,15,1
20201031,Tom Rice,SC-7,IL-10,15,15,1
20201006,Tom Rice,SC-7,CA-44,16,15,1
20201014,Trey Hollingsworth,IN-9,TX-5,12,12,1
20201124,Trey Hollingsworth,IN-9,NY-21,13,14,1
20201028,Trey Hollingsworth,IN-9,MA-4,13,13,1
20201007,Trey Hollingsworth,IN-9,NY-27,15,15,1
20201109,Trey Hollingsworth,IN-9,OH-11,13,13,1
20201026,Trey Hollingsworth,IN-9,GA-11,14,14,1
20200921,Trey Hollingsworth,IN-9,TN-7,15,15,1
20201206,Trey Hollingsworth,IN-9,MA-7,12,12,1
20200912,Trey Hollingsworth,IN-9,UT-2,13,6,1
20201223,Trey Hollingsworth,IN-9,KS-3,13,12,1
20201023,Van Taylor,TX-3,SC-1,16,16,1
20201223,Van Taylor,TX-3,IL-4,15,16,1
20201229,Van Taylor,TX-3,MN-4,12,12,1
20201004,Van Taylor,TX-3,WI-7,15,15,1
20200913,Van Taylor,TX-3,NY-23,16,6,1
20201217,Van Taylor,TX-3,MA-7,15,15,1
20201012,Van Taylor,TX-3,OK-1,15,15,1
20201125,Van Taylor,TX-3,IA-4,15,15,1
20201219,Van Taylor,TX-3,PA-11,15,15,1
20201228,Van Taylor,TX-3,SC-7,12,13,1
20201119,Vicky Hartzler,MO-4,CA-29,15,15,1
20201017,Vicky Hartzler,MO-4,MN-4,15,16,1
20201215,Vicky Hartzler,MO-4,NY-24,15,15,1
20201212,Vicky Hartzler,MO-4,CA-47,15,15,1
20200905,Vicky Hartzler,MO-4,NV-2,16,15,1
20201011,Vicky Hartzler,MO-4,TX-13,15,15,1
20201108,Vicky Hartzler,MO-4,ME-1,12,12,1
20200913,Vicky Hartzler,MO-4,TN-8,15,15,1
20200910,Vicky Hartzler,MO-4,NY-23,16,15,1
20201114,Vicky Hartzler,MO-4,TX-33,12,12,1
